平均心率,59
分类,窦性心律
-0.070638,
-0.066811,
-0.064854,
-0.065099,
-0.067418,
-0.071025,
-0.074681,
-0.077032,
-0.076852,
-0.073393,
-0.066751,
-0.057951,
-0.048696,
-0.040923,
-0.036315,
-0.035781,
-0.039058,
-0.04485,
-0.051356,
-0.056771,
-0.059609,
-0.058968,
-0.054646,
-0.046944,
-0.036432,
-0.024053,
-0.011272,
0.000253,
0.009217,
0.014839,
0.016721,
0.014906,
0.010186,
0.004003,
-0.002115,
-0.006937,
-0.009643,
-0.009997,
-0.008466,
-0.005855,
-0.002685,
0.00096,
0.005077,
0.00948,
0.013893,
0.018136,
0.022121,
0.025651,
0.028227,
0.029052,
0.027331,
0.022694,
0.015375,
0.006144,
-0.003873,
-0.013498,
-0.021927,
-0.029039,
-0.035199,
-0.040881,
-0.046642,
-0.053143,
-0.060738,
-0.069024,
-0.077027,
-0.083798,
-0.088713,
-0.09148,
-0.092178,
-0.091168,
-0.08881,
-0.085388,
-0.081305,
-0.077312,
-0.074437,
-0.073675,
-0.075656,
-0.080212,
-0.08618,
-0.091796,
-0.095447,
-0.096292,
-0.094486,
-0.091,
-0.087253,
-0.084508,
-0.083318,
-0.083297,
-0.083032,
-0.080332,
-0.072937,
-0.059411,
-0.039789,
-0.0155,
0.011396,
0.039026,
0.066302,
0.093119,
0.11995,
0.146967,
0.173147,
0.195953,
0.211743,
0.257157,
0.29663,
0.268102,
0.17329,
0.089955,
0.03221,
-0.026471,
-0.082064,
-0.132233,
-0.176414,
-0.215326,
-0.249934,
-0.28043,
-0.305898,
-0.324742,
-0.335425,
-0.336999,
-0.329381,
-0.313445,
-0.290922,
-0.263972,
-0.234612,
-0.204498,
-0.175167,
-0.148201,
-0.125006,
-0.106465,
-0.092708,
-0.083083,
-0.076232,
-0.070357,
-0.063728,
-0.05518,
-0.044372,
-0.031828,
-0.018881,
-0.00735,
0.001248,
0.00641,
0.008721,
0.009568,
0.010821,
0.014288,
0.020915,
0.030248,
0.040551,
0.049427,
0.054559,
0.054428,
0.048982,
0.039921,
0.030122,
0.022552,
0.019428,
0.021814,
0.029495,
0.041107,
0.054662,
0.068287,
0.080761,
0.091583,
0.100645,
0.107956,
0.11362,
0.117842,
0.120835,
0.122793,
0.123906,
0.124398,
0.124501,
0.124299,
0.123684,
0.122585,
0.12125,
0.120363,
0.120887,
0.123536,
0.128242,
0.134186,
0.140303,
0.145811,
0.150451,
0.154521,
0.158645,
0.163303,
0.168639,
0.1747,
0.181528,
0.188994,
0.196759,
0.204535,
0.212363,
0.22049,
0.229073,
0.238152,
0.247635,
0.2572,
0.266498,
0.275532,
0.284664,
0.29424,
0.304373,
0.314995,
0.325895,
0.336783,
0.34745,
0.357827,
0.367903,
0.377728,
0.387471,
0.397305,
0.407106,
0.416476,
0.425041,
0.432441,
0.438147,
0.441634,
0.442779,
0.441923,
0.439556,
0.436239,
0.432796,
0.430126,
0.428706,
0.428392,
0.428683,
0.429066,
0.429048,
0.42808,
0.425651,
0.421332,
0.414612,
0.404855,
0.391565,
0.374787,
0.355176,
0.333733,
0.311623,
0.290093,
0.270182,
0.252363,
0.236444,
0.221785,
0.207646,
0.193507,
0.179256,
0.165213,
0.151888,
0.139587,
0.128266,
0.117838,
0.108447,
0.100316,
0.093398,
0.087331,
0.081747,
0.07658,
0.07208,
0.068625,
0.066603,
0.066328,
0.067819,
0.070563,
0.073505,
0.07526,
0.074531,
0.070627,
0.06389,
0.05572,
0.048025,
0.042331,
0.039037,
0.037343,
0.035877,
0.03355,
0.030109,
0.026219,
0.023118,
0.022067,
0.02385,
0.028549,
0.035562,
0.043706,
0.051435,
0.057304,
0.060511,
0.061071,
0.059595,
0.056944,
0.053872,
0.050793,
0.047834,
0.045133,
0.04305,
0.042126,
0.042877,
0.045615,
0.050349,
0.056743,
0.064075,
0.071235,
0.076898,
0.079978,
0.080141,
0.077966,
0.07458,
0.071083,
0.068172,
0.065997,
0.064177,
0.062039,
0.059078,
0.055405,
0.051831,
0.049577,
0.049727,
0.052678,
0.0579,
0.064134,
0.069875,
0.073954,
0.075931,
0.07606,
0.074878,
0.072694,
0.069339,
0.064352,
0.05742,
0.048768,
0.03929,
0.030297,
0.023094,
0.018673,
0.017514,
0.019463,
0.023679,
0.028857,
0.03372,
0.037474,
0.039965,
0.041617,
0.043197,
0.04548,
0.048927,
0.053571,
0.059113,
0.064914,
0.069909,
0.072791,
0.072413,
0.068241,
0.060579,
0.050536,
0.039777,
0.030126,
0.023089,
0.019414,
0.018772,
0.019854,
0.021012,
0.020907,
0.018749,
0.014305,
0.007951,
0.000588,
-0.006774,
-0.013355,
-0.018497,
-0.0216,
-0.022416,
-0.021094,
-0.017689,
-0.011826,
-0.003131,
0.008219,
0.021406,
0.035063,
0.047238,
0.055633,
0.058425,
0.055046,
0.04626,
0.033722,
0.019613,
0.006307,
-0.004099,
-0.010198,
-0.011328,
-0.007419,
0.000936,
0.012486,
0.025715,
0.039243,
0.051792,
0.062013,
0.06871,
0.071369,
0.070364,
0.066664,
0.061517,
0.056123,
0.051197,
0.046835,
0.042934,
0.039584,
0.036982,
0.035142,
0.033962,
0.033536,
0.034095,
0.035792,
0.038654,
0.042592,
0.047287,
0.052223,
0.056938,
0.061221,
0.064869,
0.067356,
0.068004,
0.066517,
0.063231,
0.058807,
0.053859,
0.048907,
0.044495,
0.04119,
0.039516,
0.039886,
0.042518,
0.047273,
0.05353,
0.060336,
0.066784,
0.072249,
0.076352,
0.078915,
0.080002,
0.079944,
0.079187,
0.078012,
0.076332,
0.07387,
0.070581,
0.066927,
0.063786,
0.062108,
0.062558,
0.065276,
0.069843,
0.075408,
0.080832,
0.084944,
0.086959,
0.086741,
0.084708,
0.081502,
0.07764,
0.073245,
0.068003,
0.061508,
0.05381,
0.04563,
0.038034,
0.031976,
0.028035,
0.02628,
0.026159,
0.026541,
0.025918,
0.022761,
0.015984,
0.005379,
-0.00831,
-0.023872,
-0.040273,
-0.056823,
-0.072983,
-0.088383,
-0.103052,
-0.117411,
-0.1319,
-0.146529,
-0.160748,
-0.173678,
-0.184436,
-0.192589,
-0.198416,
-0.202724,
-0.206511,
-0.210707,
-0.215992,
-0.222632,
-0.230335,
-0.23828,
-0.245311,
-0.250119,
-0.251747,
-0.250204,
-0.246567,
-0.242409,
-0.239081,
-0.237514,
-0.238338,
-0.24169,
-0.247088,
-0.25379,
-0.261125,
-0.268436,
-0.27487,
-0.279494,
-0.281641,
-0.280912,
-0.277081,
-0.270446,
-0.2623,
-0.254807,
-0.250216,
-0.249982,
-0.254331,
-0.262059,
-0.270642,
-0.276934,
-0.27827,
-0.273437,
-0.263119,
-0.249666,
-0.236403,
-0.226538,
-0.22191,
-0.222225,
-0.225341,
-0.228331,
-0.228566,
-0.224275,
-0.214732,
-0.2004,
-0.1829,
-0.164565,
-0.147715,
-0.133968,
-0.124,
-0.117768,
-0.114872,
-0.114835,
-0.117196,
-0.121338,
-0.126336,
-0.1311,
-0.134623,
-0.136128,
-0.13516,
-0.13167,
-0.12603,
-0.118958,
-0.111514,
-0.105011,
-0.100634,
-0.099018,
-0.100124,
-0.103422,
-0.108188,
-0.113732,
-0.119582,
-0.125731,
-0.132718,
-0.14123,
-0.151492,
-0.162949,
-0.174272,
-0.183689,
-0.189748,
-0.192189,
-0.192345,
-0.192662,
-0.1956,
-0.202669,
-0.213924,
-0.22778,
-0.241334,
-0.282487,
-0.256236,
-0.255581,
-0.250982,
-0.244846,
-0.239754,
-0.237514,
-0.238328,
-0.240757,
-0.242854,
-0.243449,
-0.242485,
-0.240603,
-0.238602,
-0.237068,
-0.23603,
-0.234726,
-0.231871,
-0.226323,
-0.217491,
-0.205147,
-0.189007,
-0.168654,
-0.143842,
-0.114732,
-0.081896,
-0.0461,
-0.008911,
0.027755,
0.061685,
0.090567,
0.111971,
0.123466,
0.123082,
0.143946,
0.156001,
0.048208,
0.004047,
-0.044469,
-0.093542,
-0.140222,
-0.183158,
-0.222595,
-0.259756,
-0.29596,
-0.331555,
-0.365349,
-0.395108,
-0.418449,
-0.433397,
-0.438751,
-0.434349,
-0.421129,
-0.400768,
-0.375079,
-0.345794,
-0.314678,
-0.283491,
-0.253887,
-0.227467,
-0.205767,
-0.189819,
-0.179548,
-0.173714,
-0.170465,
-0.167883,
-0.164329,
-0.158829,
-0.15137,
-0.142835,
-0.134455,
-0.127291,
-0.121915,
-0.118255,
-0.11561,
-0.112963,
-0.109463,
-0.104846,
-0.099616,
-0.094896,
-0.091845,
-0.091044,
-0.092401,
-0.095368,
-0.099071,
-0.10241,
-0.104404,
-0.104571,
-0.102806,
-0.098976,
-0.093015,
-0.085288,
-0.076483,
-0.067285,
-0.058319,
-0.050307,
-0.043995,
-0.039816,
-0.037628,
-0.036686,
-0.03579,
-0.033573,
-0.028934,
-0.021424,
-0.011426,
0.000047,
0.011893,
0.023425,
0.03445,
0.045044,
0.055329,
0.065292,
0.074585,
0.08246,
0.088019,
0.090614,
0.090179,
0.087431,
0.083879,
0.081346,
0.081178,
0.083654,
0.088005,
0.092831,
0.096648,
0.098578,
0.098892,
0.098922,
0.100459,
0.105142,
0.114149,
0.127829,
0.145291,
0.164581,
0.183533,
0.200541,
0.21468,
0.225539,
0.233309,
0.238873,
0.243361,
0.24764,
0.252409,
0.258568,
0.267097,
0.278447,
0.292263,
0.307576,
0.322885,
0.336218,
0.345646,
0.350019,
0.349325,
0.344636,
0.337938,
0.33167,
0.327913,
0.327691,
0.330823,
0.336183,
0.342011,
0.346335,
0.347586,
0.34489,
0.337792,
0.326008,
0.309677,
0.289571,
0.266771,
0.242313,
0.217334,
0.193302,
0.1718,
0.154023,
0.140397,
0.130506,
0.123248,
0.117121,
0.110553,
0.102251,
0.09155,
0.078635,
0.064436,
0.050254,
0.037315,
0.026471,
0.017965,
0.011263,
0.005229,
-0.001361,
-0.009286,
-0.018676,
-0.029043,
-0.03937,
-0.048275,
-0.054325,
-0.056466,
-0.05442,
-0.048662,
-0.040163,
-0.030246,
-0.020442,
-0.012101,
-0.005977,
-0.002213,
-0.000586,
-0.000618,
-0.001637,
-0.003054,
-0.004628,
-0.006369,
-0.008282,
-0.01033,
-0.012535,
-0.014849,
-0.017002,
-0.018685,
-0.019858,
-0.020768,
-0.021834,
-0.02361,
-0.026529,
-0.030484,
-0.034748,
-0.038353,
-0.040565,
-0.041065,
-0.039915,
-0.037523,
-0.034528,
-0.031649,
-0.029528,
-0.028475,
-0.028242,
-0.028104,
-0.027241,
-0.025348,
-0.022671,
-0.020069,
-0.018492,
-0.018386,
-0.019456,
-0.020902,
-0.021871,
-0.02172,
-0.020106,
-0.017163,
-0.013643,
-0.010708,
-0.009515,
-0.010785,
-0.014498,
-0.019726,
-0.024885,
-0.028471,
-0.029718,
-0.028688,
-0.02589,
-0.021891,
-0.017251,
-0.012536,
-0.008182,
-0.004472,
-0.001673,
-0.000091,
0.000002,
-0.001591,
-0.005004,
-0.010151,
-0.016363,
-0.022276,
-0.026227,
-0.026885,
-0.023773,
-0.01745,
-0.009415,
-0.001717,
0.003671,
0.005435,
0.003185,
-0.002482,
-0.009977,
-0.017055,
-0.021552,
-0.022126,
-0.018529,
-0.011484,
-0.002508,
0.006359,
0.013109,
0.016309,
0.015272,
0.009992,
0.00116,
-0.009819,
-0.021093,
-0.030864,
-0.037802,
-0.041186,
-0.040895,
-0.037359,
-0.031417,
-0.024115,
-0.0165,
-0.009554,
-0.004279,
-0.001594,
-0.001998,
-0.005234,
-0.010323,
-0.015938,
-0.020818,
-0.02397,
-0.024856,
-0.023532,
-0.020546,
-0.016703,
-0.012873,
-0.009784,
-0.007603,
-0.005668,
-0.003007,
0.000816,
0.005394,
0.009781,
0.012944,
0.014075,
0.012809,
0.009362,
0.004329,
-0.001592,
-0.007565,
-0.012553,
-0.01565,
-0.016521,
-0.015452,
-0.012982,
-0.009723,
-0.006378,
-0.003566,
-0.001662,
-0.00096,
-0.001851,
-0.004565,
-0.008797,
-0.013887,
-0.019349,
-0.024923,
-0.030224,
-0.034586,
-0.037278,
-0.03775,
-0.035673,
-0.03097,
-0.024053,
-0.016001,
-0.008239,
-0.001937,
0.002395,
0.004987,
0.006717,
0.008758,
0.011913,
0.016084,
0.020189,
0.022509,
0.021404,
0.016061,
0.006887,
-0.004639,
-0.016388,
-0.026091,
-0.031935,
-0.033129,
-0.030135,
-0.02435,
-0.017476,
-0.011017,
-0.005988,
-0.0027,
-0.000835,
0.000162,
0.000794,
0.001507,
0.002675,
0.004482,
0.006896,
0.009745,
0.012649,
0.014948,
0.015951,
0.015293,
0.013035,
0.00949,
0.005087,
0.000318,
-0.004395,
-0.008801,
-0.012694,
-0.015739,
-0.017507,
-0.017592,
-0.015705,
-0.011782,
-0.006155,
0.000416,
0.006863,
0.01195,
0.014614,
0.01442,
0.011785,
0.007842,
0.004022,
0.001467,
0.000553,
0.000837,
0.001475,
0.001755,
0.001412,
0.000705,
0.000247,
0.000735,
0.002596,
0.005654,
0.009078,
0.011616,
0.011936,
0.009146,
0.003355,
-0.004225,
-0.011723,
-0.017282,
-0.01962,
-0.018369,
-0.014108,
-0.008069,
-0.001668,
0.00397,
0.008287,
0.011227,
0.013021,
0.014104,
0.014954,
0.015792,
0.016512,
0.016883,
0.016681,
0.015626,
0.013351,
0.00955,
0.004114,
-0.002825,
-0.010818,
-0.018961,
-0.025895,
-0.030063,
-0.030142,
-0.02565,
-0.017367,
-0.007085,
0.003289,
0.012438,
0.019586,
0.024175,
0.025835,
0.024376,
0.019687,
0.011782,
0.001036,
-0.011526,
-0.024236,
-0.03514,
-0.04241,
-0.044709,
-0.041686,
-0.034374,
-0.025057,
-0.016404,
-0.010403,
-0.007837,
-0.008469,
-0.01143,
-0.015354,
-0.018584,
-0.019784,
-0.018478,
-0.014944,
-0.009847,
-0.004103,
0.001309,
0.005822,
0.009563,
0.013072,
0.016717,
0.020372,
0.023549,
0.025694,
0.026296,
0.024974,
0.02174,
0.017082,
0.011652,
0.006029,
0.000797,
-0.003444,
-0.006346,
-0.008025,
-0.008792,
-0.008831,
-0.008436,
-0.008328,
-0.009341,
-0.011791,
-0.015199,
-0.018489,
-0.020314,
-0.01935,
-0.014952,
-0.007726,
0.000858,
0.009344,
0.016799,
0.022912,
0.028114,
0.033616,
0.040857,
0.050538,
0.062076,
0.0738,
0.083575,
0.089525,
0.090611,
0.087086,
0.080511,
0.073054,
0.066595,
0.062344,
0.060797,
0.061658,
0.063938,
0.066461,
0.068381,
0.069205,
0.068634,
0.066674,
0.063774,
0.060568,
0.057505,
0.054785,
0.052378,
0.049843,
0.046273,
0.04063,
0.032208,
0.020899,
0.007332,
-0.007086,
-0.020407,
-0.030726,
-0.036825,
-0.038577,
-0.036945,
-0.033582,
-0.030187,
-0.027966,
-0.027369,
-0.027986,
-0.028839,
-0.029065,
-0.028429,
-0.027371,
-0.026745,
-0.027468,
-0.030083,
-0.034413,
-0.039672,
-0.044894,
-0.049177,
-0.051701,
-0.051834,
-0.049313,
-0.044306,
-0.037193,
-0.028307,
-0.01791,
-0.006226,
0.006662,
0.020849,
0.036562,
0.054036,
0.073442,
0.095061,
0.119386,
0.146849,
0.177324,
0.20958,
0.241002,
0.267838,
0.285951,
0.33217,
0.373452,
0.334407,
0.22298,
0.1773,
0.127369,
0.077832,
0.0319,
-0.009367,
-0.046945,
-0.082786,
-0.118272,
-0.153101,
-0.18524,
-0.211652,
-0.264465,
-0.272528,
-0.230531,
-0.214962,
-0.191945,
-0.165153,
-0.138051,
-0.11315,
-0.091699,
-0.073981,
-0.059856,
-0.049129,
-0.041571,
-0.036762,
-0.033984,
-0.032233,
-0.030293,
-0.027009,
-0.021643,
-0.014219,
-0.005615,
0.002738,
0.00945,
0.013695,
0.015342,
0.014795,
0.012826,
0.01038,
0.008198,
0.006616,
0.005758,
0.005866,
0.007389,
0.010743,
0.016108,
0.023362,
0.031916,
0.040688,
0.048416,
0.054051,
0.057078,
0.057746,
0.05708,
0.056511,
0.057266,
0.060004,
0.064813,
0.071199,
0.078101,
0.084282,
0.088918,
0.091754,
0.092853,
0.092489,
0.091335,
0.090402,
0.090544,
0.092078,
0.094799,
0.098146,
0.101325,
0.103568,
0.104507,
0.104372,
0.103745,
0.103269,
0.103575,
0.105155,
0.108107,
0.112049,
0.11635,
0.120446,
0.124056,
0.127287,
0.130601,
0.134516,
0.139317,
0.145034,
0.151668,
0.159329,
0.168099,
0.17774,
0.18764,
0.196944,
0.204826,
0.210828,
0.215054,
0.21816,
0.221162,
0.225123,
0.230905,
0.238968,
0.249216,
0.26099,
0.273166,
0.284423,
0.293682,
0.300459,
0.304845,
0.30725,
0.308312,
0.308957,
0.310191,
0.312697,
0.31676,
0.322233,
0.328382,
0.333911,
0.337578,
0.338907,
0.33826,
0.336245,
0.333213,
0.329155,
0.323637,
0.315767,
0.304547,
0.289428,
0.270493,
0.248401,
0.224384,
0.200087,
0.177162,
0.156902,
0.140174,
0.127323,
0.1179,
0.110659,
0.104057,
0.0968,
0.088044,
0.077395,
0.065001,
0.051664,
0.038551,
0.026611,
0.016283,
0.007591,
0.000246,
-0.006303,
-0.012566,
-0.018585,
-0.023846,
-0.0277,
-0.029823,
-0.030323,
-0.02956,
-0.028025,
-0.026313,
-0.025103,
-0.025109,
-0.026991,
-0.031134,
-0.037523,
-0.045809,
-0.055413,
-0.065578,
-0.075436,
-0.0843,
-0.091894,
-0.098208,
-0.103162,
-0.106435,
-0.107531,
-0.106047,
-0.101922,
-0.095488,
-0.08745,
-0.078814,
-0.070813,
-0.064701,
-0.061327,
-0.060916,
-0.063167,
-0.067424,
-0.072843,
-0.078652,
-0.084367,
-0.089739,
-0.094345,
-0.097339,
-0.097901,
-0.095875,
-0.091827,
-0.086569,
-0.080808,
-0.075142,
-0.070007,
-0.065439,
-0.061071,
-0.056494,
-0.051623,
-0.04676,
-0.042481,
-0.039568,
-0.038816,
-0.040473,
-0.043938,
-0.048229,
-0.052659,
-0.056979,
-0.061107,
-0.064988,
-0.06864,
-0.072012,
-0.074752,
-0.076272,
-0.075989,
-0.073566,
-0.069171,
-0.063675,
-0.058569,
-0.055415,
-0.055264,
-0.058488,
-0.064837,
-0.073411,
-0.082687,
-0.090829,
-0.096115,
-0.097304,
-0.09398,
-0.08675,
-0.077044,
-0.066606,
-0.056943,
-0.048971,
-0.043055,
-0.039264,
-0.037593,
-0.037989,
-0.040283,
-0.044259,
-0.049725,
-0.056351,
-0.063406,
-0.069884,
-0.075032,
-0.078706,
-0.081145,
-0.082658,
-0.083551,
-0.084029,
-0.083968,
-0.082945,
-0.080727,
-0.077684,
-0.074568,
-0.071967,
-0.070138,
-0.069223,
-0.069284,
-0.069985,
-0.070453,
-0.069689,
-0.067082,
-0.062578,
-0.056555,
-0.049626,
-0.042486,
-0.035915,
-0.030845,
-0.028181,
-0.028534,
-0.032056,
-0.038234,
-0.045847,
-0.053522,
-0.060419,
-0.066262,
-0.070931,
-0.074347,
-0.076674,
-0.078339,
-0.079669,
-0.080584,
-0.080813,
-0.080275,
-0.079166,
-0.077756,
-0.076157,
-0.074117,
-0.071032,
-0.066386,
-0.060335,
-0.053805,
-0.048052,
-0.044243,
-0.043223,
-0.045448,
-0.050903,
-0.058871,
-0.067881,
-0.076115,
-0.081993,
-0.084593,
-0.083767,
-0.080011,
-0.074176,
-0.067133,
-0.059667,
-0.052614,
-0.046866,
-0.043055,
-0.04127,
-0.041191,
-0.042425,
-0.04466,
-0.047677,
-0.051359,
-0.055599,
-0.060129,
-0.064431,
-0.067919,
-0.070181,
-0.071064,
-0.070672,
-0.069346,
-0.067627,
-0.066183,
-0.0656,
-0.066139,
-0.067548,
-0.069089,
-0.069934,
-0.069571,
-0.067904,
-0.065167,
-0.061828,
-0.058437,
-0.055375,
-0.052726,
-0.050428,
-0.048452,
-0.046786,
-0.045471,
-0.044742,
-0.044963,
-0.046405,
-0.049036,
-0.052515,
-0.056259,
-0.059475,
-0.061392,
-0.061713,
-0.060819,
-0.059499,
-0.058581,
-0.058643,
-0.059873,
-0.062026,
-0.064543,
-0.066828,
-0.068422,
-0.069001,
-0.068426,
-0.066872,
-0.064844,
-0.062988,
-0.061773,
-0.0615,
-0.062564,
-0.065435,
-0.070355,
-0.077029,
-0.084507,
-0.091239,
-0.095302,
-0.095018,
-0.089707,
-0.079889,
-0.066988,
-0.053016,
-0.040252,
-0.030893,
-0.026581,
-0.027999,
-0.034817,
-0.045832,
-0.059258,
-0.073104,
-0.085424,
-0.09449,
-0.099057,
-0.098615,
-0.093427,
-0.084319,
-0.072629,
-0.060165,
-0.048683,
-0.039319,
-0.032725,
-0.029439,
-0.02985,
-0.033801,
-0.040461,
-0.048669,
-0.057162,
-0.064488,
-0.069219,
-0.070644,
-0.069156,
-0.065973,
-0.062625,
-0.060615,
-0.061123,
-0.064537,
-0.070064,
-0.07587,
-0.079955,
-0.081071,
-0.079068,
-0.074794,
-0.069878,
-0.06629,
-0.065625,
-0.068581,
-0.074842,
-0.0831,
-0.091207,
-0.096659,
-0.097475,
-0.093075,
-0.084498,
-0.073777,
-0.063111,
-0.05428,
-0.048355,
-0.045625,
-0.045587,
-0.047147,
-0.049022,
-0.050166,
-0.050001,
-0.048441,
-0.045839,
-0.042801,
-0.039836,
-0.037213,
-0.035259,
-0.034549,
-0.035668,
-0.038812,
-0.043676,
-0.04951,
-0.055162,
-0.059353,
-0.061266,
-0.060957,
-0.059288,
-0.057575,
-0.057097,
-0.058579,
-0.061837,
-0.065759,
-0.068643,
-0.06883,
-0.065318,
-0.058075,
-0.048117,
-0.037332,
-0.028002,
-0.022129,
-0.020805,
-0.023971,
-0.03058,
-0.038859,
-0.046756,
-0.052454,
-0.054859,
-0.053864,
-0.05013,
-0.044652,
-0.038484,
-0.032612,
-0.027774,
-0.024164,
-0.021256,
-0.018067,
-0.013568,
-0.007002,
0.00197,
0.013184,
0.025845,
0.038676,
0.050276,
0.059195,
0.063954,
0.063521,
0.058067,
0.049205,
0.03943,
0.031358,
0.027115,
0.027686,
0.0325,
0.039608,
0.046345,
0.05015,
0.049332,
0.043625,
0.034245,
0.023253,
0.012668,
0.00387,
-0.002671,
-0.00755,
-0.012174,
-0.017962,
-0.02563,
-0.035,
-0.045154,
-0.054794,
-0.062781,
-0.068579,
-0.072248,
-0.074165,
-0.074999,
-0.075782,
-0.077634,
-0.081339,
-0.086978,
-0.093831,
-0.100576,
-0.105746,
-0.108242,
-0.107444,
-0.103091,
-0.095386,
-0.085215,
-0.074022,
-0.063356,
-0.054361,
-0.047429,
-0.042089,
-0.037246,
-0.031757,
-0.024803,
-0.015784,
-0.004189,
0.010275,
0.027401,
0.046444,
0.066427,
0.086563,
0.106616,
0.126892,
0.147679,
0.168597,
0.188284,
0.204423,
0.214217,
0.24745,
0.277556,
0.187983,
0.161243,
0.128447,
0.091829,
0.052721,
0.01112,
-0.033843,
-0.082958,
-0.136016,
-0.191045,
-0.243966,
-0.325207,
-0.367356,
-0.383945,
-0.374606,
-0.316574,
-0.287392,
-0.25296,
-0.219154,
-0.190317,
-0.168554,
-0.153596,
-0.143129,
-0.133727,
-0.122238,
-0.107011,
-0.088434,
-0.068529,
-0.04994,
-0.034928,
-0.024689,
-0.019056,
-0.016664,
-0.015629,
-0.014395,
-0.012295,
-0.009542,
-0.006876,
-0.005046,
-0.004305,
-0.00425,
-0.004032,
-0.002844,
-0.000355,
0.003213,
0.007295,
0.011322,
0.015049,
0.018515,
0.021743,
0.02468,
0.027368,
0.029949,
0.032514,
0.035059,
0.037626,
0.040355,
0.043349,
0.046553,
0.049715,
0.052396,
0.054109,
0.054472,
0.053264,
0.050508,
0.046538,
0.041942,
0.037483,
0.034045,
0.032591,
0.033998,
0.038635,
0.046113,
0.055569,
0.066033,
0.076471,
0.085713,
0.092688,
0.09693,
0.098822,
0.099422,
0.100076,
0.102018,
0.106131,
0.112878,
0.122223,
0.133571,
0.145953,
0.158355,
0.169954,
0.180292,
0.189308,
0.197238,
0.204412,
0.211134,
0.217683,
0.224341,
0.23136,
0.238858,
0.246792,
0.255007,
0.263335,
0.271625,
0.279773,
0.287694,
0.295249,
0.302318,
0.308898,
0.315011,
0.320467,
0.324845,
0.327721,
0.328952,
0.328862,
0.328315,
0.328552,
0.330772,
0.335613,
0.342775,
0.351011,
0.358584,
0.363899,
0.36587,
0.364011,
0.358457,
0.350065,
0.340311,
0.33076,
0.32245,
0.315621,
0.309761,
0.303696,
0.295875,
0.285026,
0.270604,
0.252695,
0.23188,
0.209287,
0.186482,
0.165051,
0.146208,
0.130707,
0.118851,
0.11049,
0.105255,
0.102766,
0.102447,
0.103103,
0.102834,
0.09954,
0.09146,
0.077447,
0.057459,
0.032985,
0.006795,
-0.017817,
-0.037803,
-0.05107,
-0.057133,
-0.057323,
-0.054156,
-0.050154,
-0.047073,
-0.045745,
-0.046277,
-0.048283,
-0.051085,
-0.053964,
-0.056367,
-0.057954,
-0.058531,
-0.05797,
-0.056128,
-0.052784,
-0.047755,
-0.041203,
-0.03388,
-0.027089,
-0.022246,
-0.020265,
-0.02123,
-0.024406,
-0.028478,
-0.031976,
-0.033829,
-0.033736,
-0.032008,
-0.02923,
-0.026228,
-0.024085,
-0.023954,
-0.026728,
-0.032595,
-0.040829,
-0.050095,
-0.058931,
-0.066083,
-0.07059,
-0.071785,
-0.069458,
-0.064045,
-0.056663,
-0.048921,
-0.042407,
-0.038008,
-0.03565,
-0.034702,
-0.034584,
-0.034941,
-0.035481,
-0.035945,
-0.036089,
-0.035553,
-0.033924,
-0.030815,
-0.025907,
-0.019143,
-0.011053,
-0.002835,
0.00407,
0.008539,
0.010039,
0.008547,
0.004405,
-0.001877,
-0.009882,
-0.019293,
-0.029614,
-0.04005,
-0.049783,
-0.058106,
-0.064258,
-0.067473,
-0.067353,
-0.06407,
-0.058257,
-0.050891,
-0.043143,
-0.036047,
-0.03022,
-0.025902,
-0.023236,
-0.022426,
-0.023544,
-0.026283,
-0.03002,
-0.034099,
-0.038008,
-0.041373,
-0.043981,
-0.045784,
-0.046734,
-0.046665,
-0.045376,
-0.042789,
-0.039002,
-0.034288,
-0.029145,
-0.024348,
-0.020742,
-0.018751,
-0.018169,
-0.018422,
-0.018835,
-0.018679,
-0.017431,
-0.015232,
-0.012919,
-0.011599,
-0.012225,
-0.015291,
-0.020591,
-0.027136,
-0.033491,
-0.038412,
-0.041353,
-0.042525,
-0.042612,
-0.042455,
-0.042765,
-0.043932,
-0.045884,
-0.048104,
-0.049782,
-0.050241,
-0.049426,
-0.04791,
-0.046474,
-0.045775,
-0.046197,
-0.047714,
-0.049775,
-0.051385,
-0.051386,
-0.048912,
-0.043825,
-0.03693,
-0.029819,
-0.024364,
-0.021949,
-0.022849,
-0.026184,
-0.030343,
-0.033584,
-0.03464,
-0.033134,
-0.029657,
-0.025516,
-0.022232,
-0.020914,
-0.021877,
-0.024789,
-0.029076,
-0.034283,
-0.040413,
-0.048016,
-0.057729,
-0.069568,
-0.082542,
-0.094824,
-0.104306,
-0.10912,
-0.108083,
-0.101173,
-0.089745,
-0.076173,
-0.06309,
-0.052708,
-0.046371,
-0.044296,
-0.045672,
-0.049178,
-0.053505,
-0.057656,
-0.061055,
-0.063516,
-0.065049,
-0.065661,
-0.065294,
-0.063761,
-0.060788,
-0.056256,
-0.050553,
-0.044584,
-0.039475,
-0.036194,
-0.035242,
-0.036526,
-0.039445,
-0.043136,
-0.046831,
-0.050165,
-0.053203,
-0.056147,
-0.059015,
-0.061518,
-0.063149,
-0.063381,
-0.06185,
-0.058557,
-0.054069,
-0.049506,
-0.046198,
-0.045245,
-0.047146,
-0.051475,
-0.056821,
-0.061352,
-0.063716,
-0.06354,
-0.061277,
-0.057811,
-0.054204,
-0.051491,
