平均心率,65
0.00709,
0.010645,
0.014177,
0.017617,
0.020558,
0.022724,
0.024448,
0.026589,
0.030072,
0.035538,
0.043191,
0.052688,
0.063176,
0.073506,
0.082584,
0.089741,
0.094834,
0.098115,
0.100135,
0.1016,
0.103042,
0.104689,
0.106654,
0.109052,
0.111942,
0.115454,
0.12007,
0.126542,
0.13545,
0.146812,
0.159876,
0.173216,
0.18514,
0.194168,
0.199445,
0.201024,
0.199797,
0.1971,
0.194327,
0.192725,
0.193156,
0.195873,
0.200591,
0.206715,
0.213546,
0.22051,
0.227238,
0.23342,
0.238812,
0.243457,
0.247753,
0.252292,
0.257705,
0.264613,
0.273454,
0.284244,
0.296471,
0.309119,
0.320941,
0.331016,
0.339148,
0.345831,
0.351958,
0.358493,
0.366241,
0.375723,
0.387042,
0.399732,
0.412879,
0.425465,
0.436559,
0.445542,
0.452488,
0.458097,
0.463096,
0.467993,
0.473299,
0.479496,
0.486693,
0.494549,
0.502503,
0.510003,
0.516672,
0.522338,
0.526933,
0.530468,
0.532969,
0.534292,
0.534262,
0.533136,
0.531617,
0.530404,
0.529904,
0.530314,
0.531755,
0.534224,
0.537455,
0.540947,
0.544224,
0.547066,
0.549376,
0.550988,
0.551811,
0.551881,
0.551039,
0.548758,
0.544485,
0.538029,
0.529648,
0.519904,
0.509459,
0.498909,
0.488738,
0.479209,
0.470201,
0.46124,
0.451718,
0.441101,
0.429151,
0.416171,
0.402878,
0.390056,
0.378415,
0.36837,
0.359678,
0.351566,
0.343174,
0.333732,
0.32255,
0.309251,
0.29408,
0.27776,
0.261024,
0.24475,
0.230448,
0.217129,
0.205584,
0.196473,
0.190166,
0.186874,
0.186593,
0.18893,
0.193146,
0.198361,
0.203675,
0.208195,
0.211198,
0.212358,
0.211795,
0.209868,
0.206837,
0.202825,
0.198161,
0.193525,
0.189634,
0.186957,
0.185714,
0.185872,
0.187088,
0.188844,
0.190689,
0.192351,
0.193764,
0.195025,
0.196272,
0.197705,
0.199565,
0.201975,
0.204837,
0.207893,
0.210809,
0.21326,
0.215061,
0.216178,
0.216615,
0.216384,
0.215616,
0.21452,
0.213255,
0.211966,
0.210829,
0.210009,
0.209743,
0.210431,
0.212499,
0.216159,
0.221236,
0.227132,
0.233,
0.23804,
0.241669,
0.243449,
0.243068,
0.240498,
0.23609,
0.230499,
0.224546,
0.218997,
0.21442,
0.211192,
0.209428,
0.208932,
0.20946,
0.210842,
0.212803,
0.214958,
0.217151,
0.219543,
0.222265,
0.225208,
0.228091,
0.23049,
0.231785,
0.231247,
0.228282,
0.222732,
0.21494,
0.205516,
0.195235,
0.185105,
0.176147,
0.168922,
0.163398,
0.159206,
0.155921,
0.153205,
0.150867,
0.148835,
0.147135,
0.145862,
0.144988,
0.14428,
0.143547,
0.142826,
0.142127,
0.141233,
0.139932,
0.138157,
0.135794,
0.132638,
0.128727,
0.124566,
0.121021,
0.119001,
0.11915,
0.121624,
0.125965,
0.131196,
0.136155,
0.139883,
0.141822,
0.141786,
0.13994,
0.136734,
0.132659,
0.128169,
0.123828,
0.120197,
0.117601,
0.116153,
0.115801,
0.116119,
0.116219,
0.115105,
0.112051,
0.10671,
0.099171,
0.089963,
0.079789,
0.069252,
0.058713,
0.048327,
0.038274,
0.028879,
0.020444,
0.01314,
0.007128,
0.002529,
-0.000769,
-0.003055,
-0.004587,
-0.005616,
-0.006442,
-0.007221,
-0.007799,
-0.007879,
-0.007274,
-0.006027,
-0.004369,
-0.002523,
-0.000607,
0.001252,
0.002844,
0.003917,
0.004197,
0.003515,
0.001998,
0.000021,
-0.002076,
-0.004104,
-0.006007,
-0.008006,
-0.010595,
-0.014278,
-0.019429,
-0.026271,
-0.034669,
-0.044031,
-0.053495,
-0.062183,
-0.069375,
-0.074744,
-0.078405,
-0.08075,
-0.082345,
-0.083914,
-0.086161,
-0.089568,
-0.094361,
-0.100522,
-0.10778,
-0.115702,
-0.123775,
-0.131544,
-0.138889,
-0.146108,
-0.153602,
-0.161542,
-0.169845,
-0.178158,
-0.185779,
-0.191867,
-0.195953,
-0.198299,
-0.199892,
-0.202142,
-0.206395,
-0.213638,
-0.224414,
-0.238656,
-0.255769,
-0.275135,
-0.296399,
-0.319359,
-0.343962,
-0.370454,
-0.399373,
-0.431292,
-0.46656,
-0.505139,
-0.546547,
-0.589908,
-0.63395,
-0.676985,
-0.717192,
-0.753019,
-0.783375,
-0.807778,
-0.826369,
-0.839642,
-0.848136,
-0.852348,
-0.852717,
-0.849539,
-0.84297,
-0.833243,
-0.8209,
-0.806904,
-0.792597,
-0.77949,
-0.766902,
-0.757471,
-0.752208,
-0.750914,
-0.75278,
-0.75666,
-0.761254,
-0.765375,
-0.768451,
-0.770825,
-0.773549,
-0.777958,
-0.785202,
-0.795817,
-0.809606,
-0.825801,
-0.84315,
-0.859975,
-0.874482,
-0.885176,
-0.891191,
-0.892565,
-0.89025,
-0.885791,
-0.880945,
-0.877284,
-0.875728,
-0.876354,
-0.878602,
-0.881402,
-0.883173,
-0.882167,
-0.877001,
-0.866953,
-0.852137,
-0.833769,
-0.814361,
-0.797621,
-0.787946,
-0.753908,
-0.730726,
-0.760272,
-0.85071,
-0.941552,
-1.008071,
-1.078517,
-1.149131,
-1.217164,
-1.28111,
-1.34044,
-1.394971,
-1.444296,
-1.487466,
-1.523021,
-1.549511,
-1.566198,
-1.573224,
-1.571298,
-1.56141,
-1.544708,
-1.522405,
-1.49584,
-1.466582,
-1.436333,
-1.406783,
-1.379532,
-1.355877,
-1.336557,
-1.321712,
-1.310968,
-1.303492,
-1.298199,
-1.294112,
-1.290643,
-1.287649,
-1.285119,
-1.282738,
-1.2798,
-1.275524,
-1.269298,
-1.260719,
-1.249817,
-1.237253,
-1.221523,
-1.20642,
-1.192694,
-1.180538,
-1.169602,
-1.159382,
-1.14957,
-1.140056,
-1.130836,
-1.122025,
-1.113813,
-1.106263,
-1.099157,
-1.092071,
-1.08466,
-1.076832,
-1.068628,
-1.060136,
-1.051276,
-1.042306,
-1.033449,
-1.024049,
-1.0138,
-1.003108,
-0.992642,
-0.982809,
-0.973655,
-0.964956,
-0.956298,
-0.947117,
-0.936848,
-0.9252,
-0.912222,
-0.89812,
-0.883233,
-0.868191,
-0.853756,
-0.84047,
-0.82878,
-0.819456,
-0.813476,
-0.811468,
-0.813243,
-0.817633,
-0.822624,
-0.825879,
-0.825463,
-0.820262,
-0.809981,
-0.794996,
-0.776122,
-0.754377,
-0.730719,
-0.705699,
-0.679356,
-0.651508,
-0.622048,
-0.59112,
-0.55922,
-0.526968,
-0.494524,
-0.461249,
-0.426062,
-0.387926,
-0.346174,
-0.300928,
-0.253044,
-0.204259,
-0.156848,
-0.11275,
-0.073266,
-0.038877,
-0.009431,
0.01566,
0.037298,
0.056413,
0.073726,
0.089847,
0.106025,
0.124067,
0.142747,
0.162494,
0.183351,
0.204909,
0.226349,
0.246596,
0.264697,
0.280156,
0.292895,
0.303046,
0.310764,
0.316064,
0.318726,
0.318452,
0.315117,
0.308853,
0.300175,
0.290116,
0.279971,
0.270841,
0.263408,
0.257859,
0.253796,
0.250345,
0.246702,
0.242679,
0.238856,
0.236423,
0.236836,
0.241319,
0.250358,
0.263389,
0.278989,
0.295516,
0.311593,
0.326137,
0.338383,
0.348129,
0.355736,
0.361734,
0.366599,
0.370756,
0.374484,
0.377855,
0.380861,
0.383459,
0.385487,
0.386741,
0.387167,
0.387102,
0.387437,
0.38936,
0.39379,
0.40091,
0.410021,
0.419686,
0.428171,
0.434154,
0.437203,
0.437768,
0.436971,
0.436379,
0.437706,
0.442561,
0.45192,
0.466353,
0.485899,
0.510112,
0.538386,
0.569748,
0.602876,
0.636426,
0.669192,
0.700094,
0.7285,
0.754245,
0.778041,
0.801126,
0.82363,
0.845188,
0.865426,
0.884124,
0.901104,
0.916364,
0.930221,
0.942973,
0.954567,
0.964889,
0.974051,
0.982107,
0.988847,
0.99408,
0.997946,
1.00093,
1.00374,
1.007193,
1.012048,
1.018756,
1.027256,
1.036972,
1.04705,
1.056458,
1.063898,
1.068057,
1.068216,
1.064528,
1.057779,
1.049002,
1.036661,
1.024605,
1.013589,
1.00407,
0.996167,
0.989669,
0.984142,
0.978889,
0.972964,
0.965499,
0.955934,
0.944081,
0.930305,
0.915654,
0.901527,
0.889056,
0.878721,
0.87026,
0.862747,
0.854919,
0.845614,
0.834141,
0.820517,
0.805463,
0.79014,
0.775894,
0.763941,
0.754935,
0.74879,
0.744968,
0.742731,
0.741088,
0.738873,
0.735108,
0.729224,
0.721115,
0.711258,
0.700622,
0.690227,
0.680827,
0.6729,
0.666618,
0.661786,
0.657867,
0.654105,
0.649831,
0.644791,
0.639138,
0.633206,
0.627429,
0.622293,
0.618043,
0.614538,
0.611439,
0.60839,
0.605065,
0.601176,
0.596464,
0.590791,
0.584341,
0.57745,
0.570139,
0.562059,
0.55282,
0.542178,
0.530112,
0.516983,
0.503511,
0.490502,
0.478633,
0.468455,
0.460388,
0.454677,
0.451256,
0.449434,
0.447821,
0.444821,
0.439196,
0.430229,
0.417749,
0.402259,
0.384985,
0.367661,
0.352139,
0.339886,
0.331498,
0.326494,
0.323545,
0.321113,
0.318179,
0.3144,
0.309707,
0.304047,
0.297469,
0.290077,
0.281904,
0.273027,
0.26373,
0.254376,
0.245249,
0.236579,
0.2286,
0.22154,
0.215481,
0.210223,
0.205431,
0.200994,
0.197059,
0.193733,
0.190938,
0.188466,
0.185973,
0.183025,
0.179412,
0.175422,
0.171747,
0.169127,
0.168005,
0.168344,
0.169686,
0.171273,
0.172171,
0.171612,
0.169451,
0.166271,
0.1631,
0.161136,
0.16144,
0.164495,
0.170079,
0.177569,
0.18621,
0.195158,
0.203608,
0.211043,
0.217365,
0.222823,
0.227764,
0.232456,
0.237142,
0.241981,
0.246822,
0.251324,
0.255296,
0.258625,
0.261072,
0.262471,
0.263007,
0.262951,
0.262244,
0.260568,
0.257674,
0.253546,
0.248346,
0.242275,
0.235556,
0.228517,
0.221473,
0.214517,
0.207572,
0.200609,
0.193689,
0.186916,
0.180507,
0.174721,
0.169552,
0.16459,
0.159124,
0.152406,
0.143959,
0.133627,
0.121327,
0.106987,
0.09094,
0.074216,
0.058279,
0.04465,
0.03465,
0.02904,
0.027767,
0.030085,
0.034886,
0.041061,
0.047695,
0.054029,
0.059507,
0.063961,
0.067493,
0.070012,
0.071071,
0.070162,
0.066971,
0.061531,
0.054453,
0.046932,
0.040366,
0.036045,
0.03501,
0.037863,
0.0447,
0.055287,
0.069172,
0.085681,
0.104018,
0.123554,
0.144046,
0.165612,
0.188588,
0.213474,
0.240914,
0.271294,
0.303994,
0.336969,
0.366933,
0.389687,
0.439783,
0.483228,
0.460783,
0.3732,
0.274763,
0.207792,
0.136013,
0.064771,
-0.002042,
-0.062417,
-0.115968,
-0.163141,
-0.204367,
-0.239564,
-0.268,
-0.288416,
-0.299423,
-0.300065,
-0.290282,
-0.271151,
-0.244861,
-0.214261,
-0.182241,
-0.151295,
-0.123291,
-0.099414,
-0.080216,
-0.065622,
-0.055024,
-0.047537,
-0.042301,
-0.038611,
-0.035905,
-0.033807,
-0.032083,
-0.030491,
-0.02876,
-0.026683,
-0.024085,
-0.020718,
-0.016273,
-0.01062,
-0.00409,
0.002458,
0.007901,
0.011324,
0.012273,
0.010774,
0.007399,
0.003125,
-0.001103,
-0.004668,
-0.007378,
-0.009606,
-0.012222,
-0.016088,
-0.021471,
-0.027915,
-0.034429,
-0.039747,
-0.042691,
-0.042543,
-0.039205,
-0.033156,
-0.025222,
-0.016371,
-0.007693,
-0.000247,
0.005312,
0.00883,
0.010421,
0.01039,
0.009338,
0.008065,
0.007321,
0.007614,
0.009082,
0.011491,
0.014403,
0.017328,
0.0198,
0.021626,
0.02301,
0.024225,
0.025306,
0.026205,
0.026991,
0.027817,
0.02886,
0.030467,
0.033237,
0.037797,
0.044457,
0.052948,
0.062581,
0.072601,
0.082224,
0.090661,
0.0975,
0.102946,
0.107599,
0.112079,
0.116889,
0.122439,
0.128962,
0.13641,
0.144462,
0.152717,
0.160995,
0.169256,
0.177242,
0.184561,
0.191001,
0.196457,
0.200749,
0.203775,
0.205686,
0.206737,
0.207099,
0.206839,
0.205913,
0.20423,
0.201826,
0.198865,
0.195554,
0.192202,
0.189223,
0.186997,
0.18577,
0.185614,
0.186439,
0.188044,
0.190127,
0.192263,
0.194023,
0.195114,
0.195204,
0.193775,
0.190385,
0.184858,
0.177096,
0.167033,
0.154856,
0.141009,
0.126058,
0.110685,
0.095675,
0.0817,
0.069189,
0.058271,
0.048731,
0.040151,
0.03217,
0.024524,
0.016943,
0.009182,
0.001041,
-0.007809,
-0.01788,
-0.02959,
-0.042898,
-0.057154,
-0.07129,
-0.084234,
-0.095226,
-0.103913,
-0.110416,
-0.115252,
-0.118948,
-0.121784,
-0.123868,
-0.125178,
-0.125517,
-0.124771,
-0.12331,
-0.121994,
-0.121867,
-0.123868,
-0.128492,
-0.135532,
-0.144121,
-0.153041,
-0.161174,
-0.167846,
-0.172802,
-0.17594,
-0.177289,
-0.177154,
-0.175947,
-0.173895,
-0.171138,
-0.16794,
-0.165891,
-0.164123,
-0.16262,
-0.161646,
-0.161478,
-0.162196,
-0.163646,
-0.165652,
-0.16819,
-0.17121,
-0.174394,
-0.17729,
-0.179539,
-0.180889,
-0.181159,
-0.180404,
-0.17902,
-0.17764,
-0.176991,
-0.177654,
-0.179826,
-0.183356,
-0.187914,
-0.193016,
-0.198013,
-0.202214,
-0.204985,
-0.20582,
-0.204559,
-0.201663,
-0.198214,
-0.195613,
-0.195136,
-0.197491,
-0.202719,
-0.210374,
-0.219572,
-0.22901,
-0.237246,
-0.243075,
-0.245782,
-0.24523,
-0.241724,
-0.235761,
-0.227953,
-0.219115,
-0.210199,
-0.202114,
-0.195754,
-0.191979,
-0.19128,
-0.193533,
-0.198127,
-0.204133,
-0.210428,
-0.215954,
-0.220077,
-0.222797,
-0.224737,
-0.22681,
-0.229722,
-0.233694,
-0.238531,
-0.243765,
-0.248862,
-0.253443,
-0.25729,
-0.260229,
-0.26214,
-0.262987,
-0.262749,
-0.261508,
-0.259536,
-0.257221,
-0.255048,
-0.253716,
-0.254007,
-0.256482,
-0.261357,
-0.26841,
-0.276939,
-0.285981,
-0.294679,
-0.302352,
-0.308332,
-0.311931,
-0.312587,
-0.310094,
-0.304874,
-0.298019,
-0.290797,
-0.284067,
-0.278191,
-0.27328,
-0.269381,
-0.266517,
-0.264669,
-0.263796,
-0.263858,
-0.264754,
-0.266314,
-0.268456,
-0.271225,
-0.27446,
-0.277543,
-0.279802,
-0.28097,
-0.28113,
-0.280575,
-0.279876,
-0.279843,
-0.281292,
-0.28472,
-0.290084,
-0.296813,
-0.304033,
-0.310676,
-0.315515,
-0.317533,
-0.316415,
-0.312552,
-0.306803,
-0.300345,
-0.294435,
-0.290157,
-0.288327,
-0.289387,
-0.293158,
-0.298808,
-0.305079,
-0.31056,
-0.31402,
-0.314752,
-0.312654,
-0.308094,
-0.301826,
-0.29488,
-0.288357,
-0.283238,
-0.280243,
-0.279696,
-0.281564,
-0.285641,
-0.291543,
-0.298572,
-0.30575,
-0.31194,
-0.315972,
-0.316904,
-0.314286,
-0.308219,
-0.299364,
-0.289014,
-0.278934,
-0.27089,
-0.266197,
-0.265464,
-0.268429,
-0.27407,
-0.281055,
-0.288141,
-0.294413,
-0.299481,
-0.303406,
-0.306392,
-0.30861,
-0.310209,
-0.311336,
-0.312079,
-0.312371,
-0.311842,
-0.309852,
-0.305859,
-0.299686,
-0.29151,
-0.281899,
-0.271753,
-0.262,
-0.253408,
-0.246573,
-0.241786,
-0.238899,
-0.237403,
-0.236614,
-0.235828,
-0.234524,
-0.232504,
-0.229751,
-0.226354,
-0.222584,
-0.218856,
-0.215667,
-0.213486,
-0.212489,
-0.212386,
-0.212618,
-0.212615,
-0.21191,
-0.210316,
-0.208052,
-0.205561,
-0.203183,
-0.201088,
-0.199351,
-0.19798,
-0.196874,
-0.195837,
-0.19459,
-0.192922,
-0.190914,
-0.188898,
-0.187194,
-0.185897,
-0.18481,
-0.18357,
-0.181935,
-0.179848,
-0.177298,
-0.174371,
-0.171375,
-0.168709,
-0.166641,
-0.165318,
-0.164811,
-0.164994,
-0.165614,
-0.166705,
-0.168725,
-0.172177,
-0.177191,
-0.183442,
-0.190363,
-0.197344,
-0.203706,
-0.208786,
-0.212261,
-0.214218,
-0.214878,
-0.214488,
-0.213506,
-0.212559,
-0.212093,
-0.212235,
-0.212954,
-0.214132,
-0.215524,
-0.216889,
-0.218161,
-0.219469,
-0.220992,
-0.222756,
-0.224645,
-0.226431,
-0.227595,
-0.227122,
-0.223751,
-0.21652,
-0.20507,
-0.189629,
-0.170865,
-0.149601,
-0.126474,
-0.101842,
-0.075867,
-0.048611,
-0.020116,
0.009654,
0.040927,
0.073958,
0.108673,
0.144462,
0.180065,
0.213157,
0.240082,
0.287094,
0.303508,
0.332234,
0.296192,
0.167908,
0.111082,
0.047924,
-0.016747,
-0.078939,
-0.135778,
-0.185451,
-0.227105,
-0.260547,
-0.285679,
-0.302289,
-0.310454,
-0.310832,
-0.304452,
-0.292475,
-0.276074,
-0.256325,
-0.234176,
-0.210516,
-0.186199,
-0.16203,
-0.138757,
-0.117103,
-0.097741,
-0.081137,
-0.067324,
-0.055871,
-0.046241,
-0.038072,
-0.031023,
-0.02469,
-0.0188,
-0.013233,
-0.007885,
-0.002581,
0.002933,
0.009046,
0.016246,
0.024864,
0.03489,
0.046004,
0.057599,
0.068889,
0.079171,
0.087947,
0.094937,
0.100157,
0.103954,
0.106918,
0.109666,
0.11261,
0.115871,
0.119433,
0.123305,
0.127325,
0.130918,
0.133366,
0.13423,
0.13356,
0.131932,
0.130227,
0.129199,
0.129242,
0.130384,
0.1323,
0.134462,
0.136543,
0.138615,
0.140879,
0.143498,
0.146735,
0.150931,
0.156296,
0.162746,
0.169952,
0.177595,
0.185515,
0.193526,
0.20128,
0.208385,
0.214499,
0.219306,
0.2227,
0.225139,
0.227551,
0.230852,
0.235576,
0.24173,
0.248876,
0.256534,
0.264512,
0.272904,
0.282024,
0.292335,
0.304205,
0.317567,
0.331811,
0.345828,
0.358202,
0.367684,
0.373693,
0.376457,
0.376822,
0.375906,
0.37469,
0.373813,
0.373735,
0.374861,
0.377393,
0.38119,
0.385801,
0.390632,
0.395161,
0.399057,
0.402151,
0.404448,
0.406277,
0.40824,
0.410895,
0.414459,
0.41862,
0.422475,
0.424892,
0.425082,
0.422934,
0.418968,
0.414034,
0.408969,
0.404441,
0.400997,
0.398996,
0.398386,
0.398725,
0.39952,
0.40038,
0.400838,
0.400227,
0.397739,
0.392575,
0.384248,
0.372827,
0.358988,
0.343864,
0.328673,
0.314236,
0.300788,
0.288235,
0.276455,
0.265272,
0.254456,
0.243873,
0.233527,
0.223448,
0.213551,
0.203584,
0.193268,
0.182619,
0.171971,
0.161712,
0.152178,
0.143689,
0.13641,
0.130205,
0.124775,
0.119832,
0.115133,
0.11054,
0.106114,
0.10207,
0.098606,
0.095704,
0.093032,
0.090137,
0.086709,
0.082673,
0.078161,
0.073498,
0.069108,
0.065381,
0.062717,
0.061492,
0.061802,
0.063367,
0.065793,
0.068784,
0.072129,
0.075667,
0.079287,
0.082846,
0.086002,
0.088205,
0.088896,
0.087843,
0.085312,
0.08189,
0.078253,
0.075155,
0.073216,
0.072425,
0.072184,
0.071975,
0.071701,
0.071403,
0.071069,
0.070819,
0.070968,
0.071738,
0.072989,
0.074372,
0.075734,
0.077179,
0.078792,
0.08051,
0.082277,
0.08405,
0.085575,
0.086021,
0.085475,
0.08423,
0.082673,
0.081214,
0.080199,
0.079815,
0.079993,
0.080357,
0.080389,
0.079787,
0.078622,
0.077161,
0.075768,
0.074954,
0.07525,
0.07696,
0.080069,
0.084147,
0.088233,
0.091116,
0.091907,
0.090373,
0.086912,
0.082375,
0.077732,
0.073703,
0.070573,
0.068165,
0.065976,
0.063575,
0.060888,
0.05815,
0.055806,
0.054392,
0.054183,
0.054907,
0.055943,
0.056752,
0.057021,
0.056601,
0.055561,
0.054196,
0.052795,
0.051299,
0.049182,
0.04578,
0.040831,
0.034679,
0.028192,
0.022661,
0.019482,
0.019546,
0.022913,
0.028941,
0.036567,
0.044533,
0.051662,
0.057134,
0.060602,
0.062239,
0.062563,
0.061995,
0.060587,
0.058107,
0.054257,
