平均心率,60
-0.844674,
-0.85832,
-0.859938,
-0.862818,
-0.869738,
-0.881947,
-0.89891,
-0.918604,
-0.938376,
-0.955959,
-0.970192,
-0.981399,
-0.991259,
-1.002232,
-1.016655,
-1.035877,
-1.059789,
-1.086925,
-1.114941,
-1.141369,
-1.164457,
-1.183694,
-1.199794,
-1.214146,
-1.228125,
-1.242669,
-1.258112,
-1.274131,
-1.289929,
-1.304755,
-1.318456,
-1.331681,
-1.34566,
-1.361749,
-1.380799,
-1.402604,
-1.42567,
-1.447562,
-1.465827,
-1.47906,
-1.487526,
-1.493004,
-1.498267,
-1.506437,
-1.520189,
-1.540802,
-1.567528,
-1.597637,
-1.627233,
-1.652378,
-1.670206,
-1.679854,
-1.682683,
-1.681615,
-1.679971,
-1.680413,
-1.684285,
-1.691407,
-1.700497,
-1.71003,
-1.719014,
-1.727387,
-1.736204,
-1.747352,
-1.762703,
-1.783123,
-1.807985,
-1.835312,
-1.862336,
-1.886307,
-1.904373,
-1.910096,
-1.911645,
-1.910801,
-1.90936,
-1.908485,
-1.908148,
-1.906777,
-1.901148,
-1.886806,
-1.898351,
-1.860608,
-1.830057,
-1.741888,
-1.598751,
-1.449106,
-1.321359,
-1.184917,
-1.041574,
-0.892415,
-0.738316,
-0.580188,
-0.419105,
-0.256473,
-0.093696,
0.068802,
0.232444,
0.396199,
0.529492,
0.69846,
0.861258,
1.088397,
1.380427,
1.662586,
1.916818,
2.201196,
2.451869,
2.675763,
2.903504,
3.034916,
3.172684,
3.291482,
3.391656,
3.501358,
3.564299,
3.57617,
3.526819,
3.49076,
3.476645,
3.458008,
3.437872,
3.417316,
3.395405,
3.36994,
3.338739,
3.300772,
3.256563,
3.20797,
3.157617,
3.108206,
3.06193,
3.020025,
2.982567,
2.948481,
2.9159,
2.882898,
2.848406,
2.812666,
2.776884,
2.742478,
2.710435,
2.680891,
2.652909,
2.624722,
2.594516,
2.561282,
2.52526,
2.487853,
2.451175,
2.417378,
2.38789,
2.362792,
2.340586,
2.318616,
2.294239,
2.26599,
2.234011,
2.19975,
2.165413,
2.13332,
2.104913,
2.079913,
2.056425,
2.031887,
2.003927,
1.970903,
1.93247,
1.890174,
1.847162,
1.806857,
1.771632,
1.742311,
1.718224,
1.697434,
1.677415,
1.656149,
1.632883,
1.608082,
1.583022,
1.559429,
1.538802,
1.521592,
1.506931,
1.493124,
1.478324,
1.460983,
1.440261,
1.416465,
1.390963,
1.365416,
1.34104,
1.318322,
1.297025,
1.276309,
1.255239,
1.233549,
1.212111,
1.192698,
1.177282,
1.167188,
1.162428,
1.161464,
1.161426,
1.158804,
1.15051,
1.134961,
1.112736,
1.086574,
1.06055,
1.038585,
1.022909,
1.013292,
1.007357,
1.001619,
1.022893,
1.012158,
0.960095,
0.938649,
0.917848,
0.900889,
0.88985,
0.884969,
0.884314,
0.884367,
0.881437,
0.873135,
0.858942,
0.839983,
0.818556,
0.797533,
0.779483,
0.765773,
0.756167,
0.749127,
0.742611,
0.734702,
0.724111,
0.710689,
0.695565,
0.680498,
0.666922,
0.655453,
0.645833,
0.636932,
0.626861,
0.613676,
0.59651,
0.576213,
0.554984,
0.535501,
0.520091,
0.509943,
0.504586,
0.502062,
0.499823,
0.495591,
0.487843,
0.476164,
0.461476,
0.445768,
0.431177,
0.419056,
0.409526,
0.401562,
0.393503,
0.383916,
0.372348,
0.359518,
0.347021,
0.336765,
0.330239,
0.327804,
0.328345,
0.329615,
0.329285,
0.326032,
0.3201,
0.313286,
0.308413,
0.30833,
0.314825,
0.327948,
0.345866,
0.365362,
0.382886,
0.395874,
0.403604,
0.407295,
0.409359,
0.412035,
0.416018,
0.419769,
0.419764,
0.445615,
0.474035,
0.444366,
0.340599,
0.243545,
0.178108,
0.082181,
-0.011881,
-0.019958,
-0.016176,
-0.040763,
-0.061637,
-0.08368,
-0.115009,
-0.147914,
-0.179178,
-0.204329,
-0.259117,
-0.293085,
-0.211181,
-0.190935,
-0.164759,
-0.137078,
-0.111401,
-0.089514,
-0.071432,
-0.056004,
-0.041802,
-0.028037,
-0.015262,
-0.005261,
0.000002,
-0.000414,
-0.00587,
-0.014289,
-0.02265,
-0.027835,
-0.027839,
-0.022663,
-0.014208,
-0.005462,
0.002254,
0.005575,
0.003583,
-0.002497,
-0.010334,
-0.0175,
-0.022339,
-0.024358,
-0.024241,
-0.02347,
-0.023625,
-0.025584,
-0.029249,
-0.033779,
-0.037928,
-0.040428,
-0.040482,
-0.038163,
-0.03437,
-0.030488,
-0.02795,
-0.027975,
-0.03123,
-0.037441,
-0.04535,
-0.05317,
-0.059136,
-0.061979,
-0.061292,
-0.057677,
-0.052536,
-0.047443,
-0.043553,
-0.041354,
-0.040606,
-0.04044,
-0.039764,
-0.037941,
-0.035364,
-0.033439,
-0.033881,
-0.037803,
-0.045016,
-0.053837,
-0.061366,
-0.064214,
-0.090722,
-0.047235,
-0.028296,
-0.006505,
0.013484,
0.058995,
0.062898,
0.027491,
0.015785,
0.002145,
-0.009788,
-0.017637,
-0.020723,
-0.020261,
-0.018822,
-0.019025,
-0.022317,
-0.028494,
-0.035899,
-0.041986,
-0.044188,
-0.040868,
-0.031884,
-0.018431,
-0.002318,
0.01475,
0.031489,
0.047225,
0.061919,
0.07591,
0.089574,
0.102924,
0.115334,
0.125656,
0.13281,
0.136386,
0.136897,
0.135636,
0.13429,
0.134436,
0.137014,
0.141914,
0.147927,
0.153182,
0.155776,
0.154426,
0.149015,
0.140811,
0.13212,
0.125494,
0.122834,
0.124621,
0.12958,
0.135,
0.137677,
0.135095,
0.12626,
0.111888,
0.094081,
0.075602,
0.058966,
0.045728,
0.036123,
0.029097,
0.022775,
0.015197,
0.005074,
-0.007773,
-0.022428,
-0.03736,
-0.051139,
-0.062973,
-0.0729,
-0.081791,
-0.091065,
-0.102085,
-0.115551,
-0.131025,
-0.146863,
-0.160745,
-0.170549,
-0.175135,
-0.174728,
-0.170825,
-0.165898,
-0.162887,
-0.16428,
-0.17106,
-0.182196,
-0.195119,
-0.206761,
-0.214637,
-0.217598,
-0.216146,
-0.212007,
-0.20725,
-0.203532,
-0.201744,
-0.201896,
-0.203111,
-0.203921,
-0.20295,
-0.199639,
-0.194558,
-0.189249,
-0.185676,
-0.185508,
-0.189555,
-0.197423,
-0.20763,
-0.218124,
-0.226954,
-0.232847,
-0.235539,
-0.235867,
-0.23551,
-0.236203,
-0.23885,
-0.243189,
-0.248133,
-0.25233,
-0.254529,
-0.253995,
-0.25099,
-0.246761,
-0.242913,
-0.240637,
-0.240195,
-0.24083,
-0.241051,
-0.239261,
-0.234652,
-0.227801,
-0.220363,
-0.214215,
-0.210718,
-0.210347,
-0.212457,
-0.215252,
-0.21622,
-0.213058,
-0.204664,
-0.191685,
-0.176311,
-0.161543,
-0.150186,
-0.143857,
-0.142468,
-0.144558,
-0.148084,
-0.151096,
-0.152198,
-0.150955,
-0.14818,
-0.146527,
-0.15015,
-0.157201,
-0.167694,
-0.180533,
-0.193878,
-0.205703,
-0.214465,
-0.219668,
-0.221974,
-0.222871,
-0.224119,
-0.227181,
-0.232701,
-0.240203,
-0.248291,
-0.255312,
-0.260216,
-0.263018,
-0.264611,
-0.266304,
-0.269332,
-0.274317,
-0.28078,
-0.287092,
-0.29119,
-0.291612,
-0.28809,
-0.281611,
-0.274207,
-0.268412,
-0.266365,
-0.269055,
-0.276135,
-0.286206,
-0.297223,
-0.306973,
-0.31378,
-0.317293,
-0.318622,
-0.31964,
-0.322143,
-0.327405,
-0.335845,
-0.346722,
-0.358259,
-0.368388,
-0.375546,
-0.379099,
-0.379506,
-0.378358,
-0.377986,
-0.380534,
-0.387025,
-0.397055,
-0.409033,
-0.420548,
-0.429005,
-0.432608,
-0.431178,
-0.426063,
-0.419378,
-0.413195,
-0.409038,
-0.407597,
-0.408697,
-0.411707,
-0.416141,
-0.421935,
-0.429306,
-0.438472,
-0.44942,
-0.461606,
-0.473643,
-0.483428,
-0.48892,
-0.489044,
-0.484159,
-0.476036,
-0.467438,
-0.461282,
-0.459661,
-0.463174,
-0.47088,
-0.480694,
-0.489971,
-0.496278,
-0.498221,
-0.495926,
-0.49095,
-0.485736,
-0.482809,
-0.483857,
-0.488954,
-0.49633,
-0.502945,
-0.505649,
-0.502392,
-0.492976,
-0.479099,
-0.463797,
-0.45039,
-0.441325,
-0.43742,
-0.437787,
-0.440303,
-0.442369,
-0.441838,
-0.437965,
-0.431792,
-0.424615,
-0.419089,
-0.417331,
-0.419562,
-0.424747,
-0.430944,
-0.436134,
-0.439131,
-0.4399,
-0.439375,
-0.439061,
-0.44054,
-0.444854,
-0.451964,
-0.460692,
-0.46912,
-0.475189,
-0.477277,
-0.474619,
-0.467447,
-0.456912,
-0.44474,
-0.432651,
-0.421828,
-0.412652,
-0.404807,
-0.397574,
-0.390154,
-0.382019,
-0.373293,
-0.364886,
-0.358164,
-0.354303,
-0.353757,
-0.356031,
-0.359736,
-0.362959,
-0.363826,
-0.361066,
-0.354435,
-0.344734,
-0.333469,
-0.322318,
-0.31251,
-0.30434,
-0.297227,
-0.290409,
-0.283761,
-0.278071,
-0.274595,
-0.274403,
-0.277904,
-0.284448,
-0.292133,
-0.298282,
-0.300455,
-0.297244,
-0.288578,
-0.275793,
-0.261511,
-0.248933,
-0.240578,
-0.237406,
-0.238864,
-0.243548,
-0.249773,
-0.255812,
-0.260209,
-0.262172,
-0.261655,
-0.259049,
-0.254887,
-0.249732,
-0.244085,
-0.238204,
-0.232047,
-0.225486,
-0.218642,
-0.212074,
-0.206728,
-0.203636,
-0.203407,
-0.205761,
-0.209435,
-0.212456,
-0.212648,
-0.208241,
-0.198516,
-0.184217,
-0.167385,
-0.150671,
-0.136608,
-0.127007,
-0.122403,
-0.12189,
-0.123619,
-0.125634,
-0.1266,
-0.126055,
-0.124236,
-0.12182,
-0.119707,
-0.118791,
-0.119603,
-0.122061,
-0.125645,
-0.129776,
-0.133945,
-0.137766,
-0.141067,
-0.143896,
-0.146363,
-0.148431,
-0.149949,
-0.150804,
-0.150901,
-0.150072,
-0.148161,
-0.14531,
-0.142254,
-0.140279,
-0.140845,
-0.144982,
-0.152718,
-0.162951,
-0.173775,
-0.183036,
-0.189018,
-0.191017,
-0.189566,
-0.186197,
-0.182927,
-0.181606,
-0.183211,
-0.187349,
-0.192442,
-0.196452,
-0.197699,
-0.195423,
-0.189989,
-0.182787,
-0.175807,
-0.170964,
-0.1695,
-0.171658,
-0.176545,
-0.182257,
-0.186427,
-0.187006,
-0.182795,
-0.173581,
-0.159978,
-0.143129,
-0.124276,
-0.10428,
-0.083416,
-0.061603,
-0.038822,
-0.015451,
0.007534,
0.028597,
0.045922,
0.057797,
0.062788,
0.059657,
0.047352,
0.025176,
-0.007039,
-0.048704,
-0.098227,
-0.15297,
-0.209508,
-0.264235,
-0.314184,
-0.35768,
-0.394518,
-0.42553,
-0.451788,
-0.473927,
-0.491898,
-0.504976,
-0.511893,
-0.511177,
-0.501762,
-0.483508,
-0.457279,
-0.424802,
-0.388506,
-0.351187,
-0.315585,
-0.284016,
-0.25797,
-0.237682,
-0.222002,
-0.208749,
-0.195471,
-0.180267,
-0.162335,
-0.142138,
-0.121215,
-0.101714,
-0.085821,
-0.075109,
-0.069997,
-0.069518,
-0.071641,
-0.074008,
-0.074646,
-0.072432,
-0.067235,
-0.059685,
-0.050745,
-0.041403,
-0.03255,
-0.024769,
-0.018096,
-0.012219,
-0.007051,
-0.003077,
-0.00119,
-0.002348,
-0.007194,
-0.015528,
-0.025917,
-0.035954,
-0.043153,
-0.045847,
-0.043599,
-0.037168,
-0.028279,
-0.019131,
-0.011627,
-0.00675,
-0.004375,
-0.00343,
-0.002235,
0.000915,
0.007222,
0.017002,
0.028332,
0.039357,
0.048261,
0.053884,
0.056121,
0.055952,
0.055163,
0.055929,
0.060222,
0.069067,
0.082084,
0.097652,
0.113518,
0.12757,
0.138544,
0.146465,
0.152532,
0.158427,
0.165531,
0.174484,
0.18503,
0.196111,
0.20626,
0.214273,
0.219779,
0.223293,
0.226156,
0.229522,
0.233729,
0.238696,
0.243743,
0.248097,
0.251367,
0.253695,
0.255675,
0.258211,
0.262181,
0.267883,
0.274713,
0.281422,
0.286597,
0.288994,
0.287925,
0.28368,
0.277618,
0.27178,
0.268251,
0.268614,
0.273584,
0.282758,
0.29467,
0.307252,
0.318389,
0.32634,
0.330111,
0.329805,
0.326695,
0.322815,
0.320208,
0.320089,
0.322305,
0.325513,
0.327922,
0.32796,
0.324625,
0.317732,
0.308023,
0.297051,
0.286723,
0.278597,
0.273256,
0.270136,
0.267859,
0.26488,
0.260144,
0.253427,
0.245222,
0.236318,
0.227422,
0.218954,
0.210882,
0.202673,
0.193522,
0.18233,
0.169784,
0.156541,
0.143412,
0.131101,
0.120095,
0.110582,
0.102456,
0.095406,
0.08898,
0.082637,
0.07596,
0.068994,
0.062273,
0.056489,
0.052219,
0.049929,
0.050101,
0.053095,
0.058825,
0.066659,
0.075621,
0.084694,
0.093119,
0.100669,
0.107773,
0.115153,
0.12307,
0.130952,
0.13776,
0.142548,
0.144704,
0.144055,
0.141127,
0.137236,
0.134059,
0.132957,
0.13446,
0.138151,
0.142841,
0.146901,
0.148819,
0.147916,
0.144745,
0.140675,
0.137048,
0.13475,
0.134329,
0.136086,
0.139905,
0.145214,
0.15143,
0.158409,
0.166289,
0.174981,
0.183946,
0.192272,
0.198772,
0.202303,
0.202235,
0.198808,
0.193123,
0.186782,
0.181318,
0.177769,
0.176553,
0.177474,
0.179625,
0.181555,
0.181983,
0.180531,
0.177862,
0.17532,
0.174504,
0.176831,
0.182943,
0.192295,
0.2033,
0.213887,
0.222091,
0.226532,
0.226738,
0.223249,
0.217414,
0.210963,
0.205478,
0.20182,
0.199756,
0.198103,
0.195137,
0.189718,
0.181613,
0.171724,
0.162255,
0.155936,
0.154894,
0.159951,
0.170453,
0.18438,
0.198672,
0.20999,
0.21578,
0.21504,
0.208386,
0.197701,
0.185612,
0.174714,
0.166786,
0.162457,
0.161346,
0.16241,
0.164346,
0.166033,
0.166939,
0.167258,
0.167695,
0.168996,
0.171441,
0.174634,
0.17759,
0.179077,
0.178119,
0.174454,
0.168775,
0.16265,
0.157984,
0.156211,
0.157631,
0.161178,
0.164857,
0.166741,
0.165867,
0.162498,
0.157712,
0.152827,
0.149012,
0.146921,
0.146341,
0.146204,
0.145194,
0.142534,
0.138273,
0.13307,
0.127963,
0.124113,
0.122354,
0.12282,
0.125002,
0.128152,
0.131569,
0.134605,
0.136682,
0.137514,
0.137279,
0.136408,
0.135299,
0.134315,
0.133844,
0.134061,
0.134582,
0.134504,
0.133004,
0.129879,
0.12557,
0.120879,
0.11674,
0.114037,
0.113226,
0.11405,
0.115786,
0.117703,
0.11926,
0.120206,
0.120685,
0.121185,
0.122103,
0.123287,
0.123987,
0.12334,
0.120803,
0.116372,
0.110632,
0.104672,
0.099821,
0.097269,
0.097737,
0.101293,
0.107344,
0.114741,
0.121991,
0.127538,
0.130101,
0.12905,
0.124585,
0.117601,
0.109394,
0.101291,
0.094194,
0.088254,
0.082904,
0.077273,
0.070676,
0.062958,
0.054689,
0.047107,
0.041742,
0.039805,
0.041623,
0.046442,
0.052613,
0.058051,
0.060942,
0.060382,
0.05655,
0.050367,
0.043046,
0.035702,
0.028992,
0.022909,
0.016975,
0.010762,
0.004362,
-0.001519,
-0.005749,
-0.007035,
-0.004316,
0.002693,
0.013115,
0.02505,
0.036155,
0.044236,
0.04766,
0.045804,
0.03944,
0.03063,
0.021948,
0.015622,
0.013075,
0.014911,
0.020884,
0.029972,
0.040828,
0.052381,
0.063982,
0.075063,
0.084879,
0.092555,
0.097152,
0.097716,
0.093614,
0.085111,
0.073555,
0.06091,
0.049048,
0.039287,
0.032244,
0.027808,
0.025361,
0.024136,
0.023469,
0.022893,
0.02215,
0.021116,
0.019676,
0.017601,
0.014528,
0.010104,
0.00413,
-0.003381,
-0.012208,
-0.021933,
-0.032006,
-0.041818,
-0.050628,
-0.057623,
-0.062301,
-0.064805,
-0.065907,
-0.066767,
-0.068608,
-0.072245,
-0.077615,
-0.083634,
-0.088637,
-0.091171,
-0.090683,
-0.087731,
-0.083784,
-0.080709,
-0.080159,
-0.083137,
-0.089721,
-0.098934,
-0.109028,
-0.118098,
-0.124627,
-0.127681,
-0.127041,
-0.123304,
-0.117646,
-0.111173,
-0.104566,
-0.098166,
-0.09196,
-0.085297,
-0.076871,
-0.065341,
-0.050156,
-0.031887,
-0.012116,
0.006922,
0.022984,
0.034605,
0.041644,
0.045266,
0.047391,
0.049844,
0.053273,
0.056222,
0.055063,
0.07998,
0.099618,
0.071341,
-0.001016,
-0.130657,
-0.195979,
-0.329274,
-0.38709,
-0.388348,
-0.389181,
-0.41396,
-0.433538,
-0.450711,
-0.466815,
-0.481296,
-0.492073,
-0.496533,
-0.49262,
-0.479526,
-0.457935,
-0.429821,
-0.397825,
-0.36444,
-0.331373,
-0.299405,
-0.268702,
-0.239227,
-0.211021,
-0.184419,
-0.160083,
-0.138743,
-0.120816,
-0.10629,
-0.094837,
-0.085879,
-0.078658,
-0.0726,
-0.067765,
-0.064846,
-0.06478,
-0.068183,
-0.074862,
-0.083645,
-0.092662,
-0.099888,
-0.10364,
-0.102946,
-0.097806,
-0.089204,
-0.078843,
-0.068693,
-0.060506,
-0.055398,
-0.053449,
-0.053646,
-0.054613,
-0.055416,
-0.055727,
-0.05572,
-0.056122,
-0.058037,
-0.062181,
-0.068145,
-0.074468,
-0.079323,
-0.081151,
-0.079179,
-0.073731,
-0.066181,
-0.058546,
-0.052808,
-0.050327,
-0.051434,
-0.055129,
-0.059265,
-0.061385,
-0.059699,
-0.053667,
-0.044105,
-0.032868,
-0.022213,
-0.014029,
-0.009269,
-0.007801,
-0.008512,
-0.00961,
-0.00915,
-0.005659,
0.001284,
0.010853,
0.021362,
0.030917,
0.037927,
0.041511,
0.041789,
0.039816,
0.037135,
0.035148,
0.034617,
0.035401,
0.036636,
0.037356,
0.037158,
0.0365,
0.03657,
0.038789,
0.044206,
0.052934,
0.063864,
0.074969,
0.084144,
0.090079,
0.092743,
0.093425,
0.094275,
0.09737,
0.103731,
0.112887,
0.123103,
0.131972,
0.137145,
0.137061,
0.131389,
0.121122,
0.108329,
0.095641,
0.085569,
0.079809,
0.07882,
0.081975,
0.088063,
0.095722,
0.103731,
0.111282,
0.118168,
0.124694,
0.131333,
0.138413,
0.145909,
0.153342,
0.159876,
0.16456,
0.166604,
0.16555,
0.161323,
0.154301,
0.145361,
0.135744,
0.126698,
0.119065,
0.1131,
0.108552,
0.104786,
0.100938,
0.096128,
0.08963,
0.080885,
0.070129,
0.057976,
0.045241,
0.032459,
0.019788,
0.007372,
-0.004272,
-0.014131,
-0.020896,
-0.023371,
-0.021014,
-0.014319,
-0.004697,
0.005985,
0.015773,
0.022827,
0.025813,
0.024448,
0.019653,
0.013102,
0.006512,
0.001066,
-0.002838,
-0.005434,
-0.007131,
-0.008141,
-0.008329,
-0.007253,
-0.004392,
0.000519,
0.007233,
0.015007,
0.022819,
0.029693,
0.034939,
0.038302,
0.040038,
0.040825,
0.041403,
0.04212,
0.042781,
0.042949,
0.04233,
0.040917,
0.038964,
0.036988,
0.035633,
0.035316,
0.036003,
0.03741,
0.039279,
0.041349,
0.043215,
0.0444,
0.044606,
0.04379,
0.042124,
0.040015,
0.038048,
0.036802,
0.036573,
0.037181,
0.037918,
0.037753,
0.035812,
0.031993,
0.027281,
0.023506,
0.022722,
0.02646,
0.035111,
0.047578,
0.061286,
0.072751,
0.078709,
0.077208,
0.068264,
0.053835,
0.037262,
0.02238,
0.012336,
0.008705,
0.011385,
0.019007,
0.029415,
0.040149,
0.049084,
0.055113,
0.05836,
0.05975,
0.060345,
0.060804,
0.061119,
0.060634,
0.058413,
0.053796,
0.046826,
0.038309,
0.029617,
0.02229,
0.017452,
0.01538,
0.015405,
0.016293,
0.016868,
0.0165,
0.015297,
0.014057,
0.013944,
0.015897,
0.020109,
0.02593,
0.032168,
0.037457,
0.040617,
0.040993,
0.03868,
0.034471,
0.029388,
0.024134,
0.018988,
0.014091,
0.009566,
0.005533,
0.002262,
0.000228,
-0.000106,
0.00144,
0.004597,
0.00858,
0.012197,
0.014216,
0.013862,
0.011086,
0.006535,
0.001345,
-0.003193,
-0.006112,
-0.007142,
-0.006574,
-0.004825,
-0.002427,
-0.000315,
0.000434,
-0.000724,
-0.003644,
-0.007787,
-0.012312,
-0.015953,
-0.017269,
-0.015195,
-0.009349,
-0.000088,
0.011342,
0.022791,
0.031793,
0.03663,
0.037013,
0.033881,
0.028762,
0.023212,
0.018349,
0.014536,
0.011493,
0.008771,
0.006098,
0.003454,
0.001091,
-0.00044,
-0.000462,
0.001452,
0.00518,
0.010023,
0.0149,
0.018639,
0.020325,
0.019677,
0.017177,
0.013773,
0.010429,
0.007836,
0.00638,
0.006129,
0.006767,
0.0076,
0.007759,
0.006568,
0.003931,
0.00046,
-0.002797,
-0.004863,
-0.005287,
-0.004352,
-0.002931,
-0.002038,
-0.002461,
-0.00464,
-0.00865,
-0.014141,
-0.020373,
-0.02643,
-0.031571,
-0.035549,
-0.038668,
-0.041459,
-0.044243,
-0.046832,
-0.048564,
-0.048614,
-0.046421,
-0.042005,
-0.036078,
-0.029914,
-0.024916,
-0.022083,
-0.021612,
-0.022735,
-0.023862,
-0.02315,
-0.019412,
-0.012799,
-0.004753,
0.002564,
0.006909,
0.006598,
0.001119,
-0.008546,
-0.020255,
-0.031619,
-0.040728,
-0.046409,
-0.048388,
-0.047353,
-0.044692,
-0.041869,
-0.03994,
-0.039466,
-0.040477,
-0.042332,
-0.043871,
-0.04406,
-0.042614,
-0.040229,
-0.03829,
-0.038288,
-0.041349,
-0.047964,
-0.057774,
-0.06938,
-0.080466,
-0.088504,
-0.091758,
-0.089879,
-0.083776,
-0.075045,
-0.065479,
-0.056657,
-0.049561,
-0.044403,
-0.040848,
-0.038315,
-0.036196,
-0.034028,
-0.031652,
-0.029125,
-0.026417,
-0.02309,
-0.018518,
-0.012549,
-0.005877,
0.000209,
0.004373,
0.005675,
0.003829,
-0.000661,
-0.006535,
-0.011979,
-0.015019,
-0.014234,
-0.009532,
-0.002344,
0.004874,
0.009471,
0.009447,
0.004033,
-0.006073,
-0.018993,
-0.03238,
-0.044101,
-0.052666,
-0.05754,
-0.059247,
-0.059161,
-0.058978,
-0.060154,
-0.06362,
-0.069602,
-0.07747,
-0.085943,
-0.093647,
-0.099697,
-0.103965,
-0.106854,
-0.108858,
-0.110346,
-0.111509,
-0.112253,
-0.11216,
-0.110789,
-0.108081,
-0.104499,
-0.100966,
-0.098774,
-0.099279,
-0.103288,
-0.110537,
-0.119701,
-0.128958,
-0.136617,
-0.141518,
-0.143274,
-0.142321,
-0.139771,
-0.137104,
-0.135693,
-0.136305,
-0.138712,
-0.14177,
-0.143796,
-0.142948,
-0.137675,
-0.12725,
-0.112157,
-0.094087,
-0.075535,
-0.059267,
-0.047664,
-0.041756,
-0.040467,
-0.040837,
-0.039215,
-0.032694,
-0.050252,
-0.003244,
0.014082,
0.05813,
0.117749,
0.104466,
0.021985,
-0.077682,
-0.139068,
-0.203955,
-0.330141,
-0.352973,
-0.363254,
-0.398247,
-0.426414,
-0.45027,
-0.471743,
-0.491497,
-0.508763,
-0.521708,
-0.528193,
-0.526548,
-0.516138,
-0.497552,
-0.472363,
-0.442644,
-0.410544,
-0.377985,
-0.34647,
-0.317069,
-0.290489,
-0.267149,
-0.247232,
-0.230709,
-0.217286,
-0.206403,
-0.19728,
-0.189,
-0.1807,
-0.171835,
-0.162398,
-0.152922,
-0.144183,
-0.136818,
-0.131039,
-0.1266,
-0.122881,
-0.119129,
-0.114929,
-0.110551,
-0.106724,
-0.104112,
-0.10303,
-0.103464,
-0.105115,
-0.107458,
-0.109904,
-0.112031,
-0.113722,
-0.115039,
-0.116143,
-0.117342,
-0.118901,
-0.120672,
-0.122064,
-0.122436,
-0.121471,
-0.119138,
-0.11559,
-0.111271,
-0.10697,
-0.103482,
-0.101171,
-0.099888,
-0.099217,
-0.098551,
-0.097097,
-0.09423,
-0.08992,
-0.084592,
-0.078644,
-0.072299,
-0.065791,
-0.059305,
-0.052751,
-0.045885,
-0.03871,
-0.031543,
-0.024666,
-0.01821,
-0.012439,
-0.007805,
-0.004585,
-0.002762,
-0.002217,
-0.002706,
-0.003535,
-0.003615,
-0.002046,
0.001391,
0.006202,
0.011282,
0.015073,
0.016036,
0.013479,
0.008185,
0.002316,
-0.001234,
0.000296,
0.008567,
0.02333,
0.042321,
0.062007,
0.078674,
0.089406,
0.092842,
0.089547,
0.08176,
0.072534,
0.064692,
0.060051,
0.059226,
0.061946,
0.067511,
0.07509,
0.083925,
0.093518,
0.103656,
0.114147,
0.124595,
0.134363,
0.142698,
0.148925,
0.152768,
0.154688,
0.155873,
0.157699,
0.161133,
0.166538,
0.173767,
0.182248,
0.191032,
0.198996,
0.205165,
0.209067,
0.210888,
0.211342,
0.21129,
0.21138,
0.211926,
0.212948,
0.214165,
0.215015,
0.21478,
0.212853,
0.208941,
0.203112,
0.195792,
0.187704,
0.179634,
0.172138,
0.165435,
0.15954,
0.154293,
0.149343,
0.14431,
0.13918,
0.134445,
0.130844,
0.128984,
0.12912,
0.131005,
0.133948,
0.137074,
0.139607,
0.14104,
0.141233,
0.140507,
0.139595,
0.139294,
0.139973,
0.141316,
0.142485,
0.142562,
0.140981,
0.137781,
0.133619,
0.129507,
0.126448,
0.125116,
0.125554,
0.127179,
0.129158,
0.130733,
0.13146,
0.131528,
