平均心率,69
0.095679,
0.096154,
0.096632,
0.097809,
0.100173,
0.103817,
0.108534,
0.114064,
0.120198,
0.126662,
0.133153,
0.139529,
0.145848,
0.152271,
0.159071,
0.166575,
0.17501,
0.184434,
0.194739,
0.205649,
0.216729,
0.227444,
0.237187,
0.245256,
0.251018,
0.254236,
0.255193,
0.254531,
0.253039,
0.251571,
0.25095,
0.251694,
0.253791,
0.256851,
0.260406,
0.263975,
0.267024,
0.269181,
0.270555,
0.27168,
0.273184,
0.275595,
0.279313,
0.284462,
0.29069,
0.297212,
0.303038,
0.307257,
0.309291,
0.309039,
0.306852,
0.303419,
0.299644,
0.296484,
0.29469,
0.294556,
0.295925,
0.298371,
0.301305,
0.304099,
0.306429,
0.308521,
0.310884,
0.313845,
0.317388,
0.321228,
0.32477,
0.32716,
0.327653,
0.326013,
0.322554,
0.317999,
0.313519,
0.310698,
0.311069,
0.315571,
0.324425,
0.337304,
0.353626,
0.37289,
0.394818,
0.419162,
0.445406,
0.472805,
0.500741,
0.528993,
0.557621,
0.586644,
0.615538,
0.642658,
0.664986,
0.678591,
0.722125,
0.754409,
0.721463,
0.619781,
0.520733,
0.448041,
0.371269,
0.295436,
0.224193,
0.159496,
0.101852,
0.050988,
0.006709,
-0.030581,
-0.059973,
-0.080471,
-0.091257,
-0.091767,
-0.081923,
-0.062447,
-0.034871,
-0.001258,
0.036046,
0.074553,
0.111857,
0.146014,
0.175753,
0.200444,
0.220071,
0.23524,
0.246927,
0.256057,
0.263362,
0.269533,
0.275179,
0.280622,
0.285864,
0.29077,
0.295264,
0.299445,
0.303568,
0.307879,
0.312443,
0.317078,
0.321432,
0.325122,
0.327845,
0.329414,
0.329817,
0.329355,
0.328709,
0.328791,
0.330398,
0.333893,
0.339004,
0.344142,
0.348681,
0.351383,
0.351356,
0.348441,
0.343223,
0.336815,
0.330565,
0.325729,
0.323146,
0.323043,
0.325067,
0.328463,
0.33231,
0.33581,
0.338497,
0.340241,
0.341177,
0.341593,
0.341725,
0.341557,
0.340763,
0.338934,
0.335933,
0.332057,
0.327918,
0.324245,
0.321775,
0.321181,
0.322856,
0.326786,
0.332662,
0.339999,
0.348074,
0.355885,
0.362356,
0.366704,
0.368646,
0.368361,
0.366411,
0.363722,
0.361491,
0.360933,
0.362923,
0.367735,
0.374999,
0.383873,
0.393414,
0.402925,
0.412007,
0.420396,
0.427847,
0.434074,
0.43874,
0.441601,
0.442705,
0.442385,
0.441037,
0.439049,
0.436865,
0.434934,
0.433527,
0.432601,
0.431797,
0.430681,
0.428994,
0.426697,
0.42393,
0.420928,
0.417906,
0.415019,
0.41237,
0.409983,
0.407802,
0.405697,
0.403426,
0.400526,
0.396343,
0.390251,
0.381847,
0.371022,
0.357986,
0.343224,
0.327421,
0.311342,
0.295606,
0.280475,
0.26582,
0.251247,
0.236239,
0.220261,
0.202924,
0.184181,
0.164371,
0.144036,
0.123725,
0.103906,
0.084963,
0.067221,
0.050858,
0.035815,
0.021849,
0.008701,
-0.003813,
-0.015856,
-0.027533,
-0.038761,
-0.049305,
-0.059066,
-0.068186,
-0.076837,
-0.08503,
-0.092735,
-0.100119,
-0.107493,
-0.11515,
-0.123355,
-0.132322,
-0.141975,
-0.151804,
-0.161061,
-0.169097,
-0.175465,
-0.179925,
-0.182611,
-0.184079,
-0.185045,
-0.186138,
-0.18779,
-0.190169,
-0.193101,
-0.196093,
-0.198591,
-0.200257,
-0.201049,
-0.201182,
-0.201107,
-0.201414,
-0.202657,
-0.205271,
-0.209627,
-0.216009,
-0.224179,
-0.233019,
-0.24089,
-0.246349,
-0.248561,
-0.247327,
-0.243032,
-0.236617,
-0.229325,
-0.222286,
-0.216366,
-0.212228,
-0.210219,
-0.210151,
-0.211446,
-0.213676,
-0.216794,
-0.220774,
-0.225215,
-0.229455,
-0.232923,
-0.235423,
-0.237097,
-0.238169,
-0.238797,
-0.239133,
-0.239357,
-0.239611,
-0.240021,
-0.240792,
-0.242144,
-0.244133,
-0.246633,
-0.249454,
-0.252403,
-0.255229,
-0.257659,
-0.259562,
-0.261094,
-0.262592,
-0.26434,
-0.266453,
-0.268897,
-0.271518,
-0.274074,
-0.276313,
-0.278082,
-0.27935,
-0.280145,
-0.28046,
-0.2802,
-0.279257,
-0.277612,
-0.27531,
-0.272373,
-0.268854,
-0.264872,
-0.260605,
-0.256272,
-0.252037,
-0.247888,
-0.243674,
-0.239207,
-0.234215,
-0.228217,
-0.2206,
-0.210918,
-0.199142,
-0.185712,
-0.171413,
-0.157162,
-0.143762,
-0.131617,
-0.120602,
-0.110243,
-0.09999,
-0.089343,
-0.078025,
-0.066219,
-0.054591,
-0.044084,
-0.035992,
-0.029987,
-0.025898,
-0.02321,
-0.021367,
-0.01994,
-0.018646,
-0.017401,
-0.016388,
-0.01591,
-0.016001,
-0.016138,
-0.015461,
-0.013173,
-0.008612,
-0.001173,
0.009556,
0.023551,
0.040284,
0.058786,
0.077683,
0.095335,
0.110253,
0.121458,
0.128623,
0.132152,
0.133235,
0.133669,
0.135422,
0.140051,
0.148219,
0.159458,
0.172255,
0.184537,
0.194292,
0.200097,
0.201492,
0.199065,
0.194178,
0.188445,
0.183261,
0.179547,
0.177644,
0.177257,
0.177633,
0.177891,
0.177189,
0.174745,
0.169995,
0.162861,
0.153758,
0.143349,
0.132417,
0.121831,
0.112367,
0.104583,
0.098809,
0.095205,
0.09377,
0.094308,
0.096434,
0.099607,
0.10316,
0.106321,
0.108249,
0.108158,
0.105574,
0.100538,
0.093629,
0.085787,
0.078059,
0.071438,
0.066703,
0.0642,
0.063769,
0.064941,
0.06719,
0.070114,
0.07364,
0.078154,
0.084348,
0.092932,
0.104425,
0.118962,
0.1361,
0.154822,
0.173761,
0.191503,
0.206822,
0.218805,
0.226892,
0.230859,
0.230734,
0.226771,
0.219507,
0.209755,
0.198458,
0.186464,
0.174413,
0.162756,
0.151787,
0.141617,
0.132102,
0.122833,
0.113288,
0.103034,
0.091808,
0.079564,
0.06661,
0.053606,
0.041321,
0.030329,
0.02092,
0.013204,
0.007177,
0.002723,
-0.000446,
-0.002658,
-0.003982,
-0.00407,
-0.00232,
0.001828,
0.008667,
0.018062,
0.029444,
0.042114,
0.055714,
0.070425,
0.086697,
0.104894,
0.125191,
0.147731,
0.172601,
0.19965,
0.228344,
0.257514,
0.285022,
0.307722,
0.321869,
0.358189,
0.393335,
0.375819,
0.307659,
0.163781,
0.087847,
0.006487,
-0.074793,
-0.15163,
-0.221629,
-0.284231,
-0.339642,
-0.387845,
-0.428243,
-0.459741,
-0.511532,
-0.521832,
-0.490411,
-0.479492,
-0.460481,
-0.43561,
-0.406989,
-0.376198,
-0.344003,
-0.310549,
-0.275872,
-0.240105,
-0.20335,
-0.165679,
-0.127321,
-0.088705,
-0.050383,
-0.013052,
0.022348,
0.054725,
0.083077,
0.106781,
0.125713,
0.140282,
0.151346,
0.159916,
0.166702,
0.171843,
0.17494,
0.175305,
0.172329,
0.165823,
0.156131,
0.144108,
0.131002,
0.11821,
0.106832,
0.097269,
0.089294,
0.082452,
0.076281,
0.070441,
0.064889,
0.059933,
0.056014,
0.053445,
0.052323,
0.05251,
0.053504,
0.054453,
0.05454,
0.053353,
0.05091,
0.047435,
0.043287,
0.039056,
0.035491,
0.033296,
0.033069,
0.035223,
0.039746,
0.046104,
0.053528,
0.061381,
0.069207,
0.076661,
0.083608,
0.090174,
0.096508,
0.102525,
0.107917,
0.112269,
0.11519,
0.116928,
0.117698,
0.118138,
0.119102,
0.121304,
0.12512,
0.130566,
0.137321,
0.14485,
0.152672,
0.160511,
0.168205,
0.175635,
0.182746,
0.189512,
0.195864,
0.201672,
0.206758,
0.21091,
0.213941,
0.215878,
0.217068,
0.218074,
0.219403,
0.221335,
0.22389,
0.226913,
0.230172,
0.233361,
0.236106,
0.238061,
0.239078,
0.239303,
0.239089,
0.238781,
0.238572,
0.238395,
0.237928,
0.236798,
0.234744,
0.231601,
0.22724,
0.221639,
0.214981,
0.207593,
0.199845,
0.192117,
0.184656,
0.177347,
0.169684,
0.161,
0.15076,
0.138685,
0.124707,
0.108958,
0.091835,
0.073945,
0.055875,
0.038011,
0.020484,
0.003214,
-0.014015,
-0.031494,
-0.049441,
-0.067723,
-0.085762,
-0.10281,
-0.11837,
-0.13224,
-0.144334,
-0.154629,
-0.163241,
-0.17044,
-0.176567,
-0.181963,
-0.186931,
-0.191673,
-0.196173,
-0.200231,
-0.203684,
-0.206588,
-0.209157,
-0.211577,
-0.213989,
-0.216637,
-0.219832,
-0.223688,
-0.227928,
-0.231967,
-0.235179,
-0.237161,
-0.237899,
-0.237725,
-0.237166,
-0.236811,
-0.237184,
-0.238617,
-0.241218,
-0.244818,
-0.248905,
-0.252761,
-0.255715,
-0.257284,
-0.257197,
-0.255442,
-0.25233,
-0.248532,
-0.244985,
-0.242538,
-0.241582,
-0.242053,
-0.243684,
-0.246115,
-0.248876,
-0.251414,
-0.253139,
-0.253463,
-0.251895,
-0.248252,
-0.242891,
-0.236676,
-0.230649,
-0.225737,
-0.222614,
-0.221558,
-0.222189,
-0.223456,
-0.224133,
-0.223417,
-0.221187,
-0.21788,
-0.214305,
-0.211351,
-0.209626,
-0.209216,
-0.209712,
-0.210441,
-0.210761,
-0.210221,
-0.208575,
-0.205747,
-0.201851,
-0.197142,
-0.192008,
-0.187029,
-0.183003,
-0.180775,
-0.180901,
-0.183398,
-0.187763,
-0.193178,
-0.198708,
-0.203467,
-0.206877,
-0.208902,
-0.209997,
-0.210835,
-0.212052,
-0.214014,
-0.216606,
-0.219309,
-0.221535,
-0.222908,
-0.223227,
-0.222392,
-0.220552,
-0.21828,
-0.216425,
-0.215736,
-0.216595,
-0.21894,
-0.222199,
-0.225312,
-0.227104,
-0.22681,
-0.224292,
-0.219908,
-0.214381,
-0.208717,
-0.203948,
-0.20072,
-0.199071,
-0.198579,
-0.198714,
-0.199111,
-0.199687,
-0.200665,
-0.202367,
-0.204735,
-0.207096,
-0.20851,
-0.208396,
-0.206777,
-0.204149,
-0.201304,
-0.199187,
-0.198628,
-0.200017,
-0.203059,
-0.20678,
-0.209822,
-0.21091,
-0.209423,
-0.205749,
-0.201069,
-0.19668,
-0.193483,
-0.191893,
-0.191971,
-0.193484,
-0.196,
-0.199028,
-0.202118,
-0.204888,
-0.207048,
-0.208406,
-0.20895,
-0.20892,
-0.208682,
-0.208643,
-0.20925,
-0.210862,
-0.213462,
-0.216492,
-0.218959,
-0.219771,
-0.218099,
-0.213684,
-0.207118,
-0.199855,
-0.193731,
-0.190178,
-0.189671,
-0.191677,
-0.194986,
-0.198639,
-0.201279,
-0.201858,
-0.19992,
-0.195708,
-0.190049,
-0.18406,
-0.178761,
-0.174665,
-0.171646,
-0.169154,
-0.166584,
-0.163619,
-0.16028,
-0.156733,
-0.153163,
-0.149826,
-0.147072,
-0.145181,
-0.144159,
-0.143741,
-0.143562,
-0.143337,
-0.142899,
-0.142186,
-0.141161,
-0.139668,
-0.137281,
-0.133449,
-0.12786,
-0.120645,
-0.112265,
-0.103311,
-0.094374,
-0.085942,
-0.078352,
-0.071797,
-0.066379,
-0.062158,
-0.059151,
-0.057272,
-0.056351,
-0.056187,
-0.056409,
-0.056346,
-0.055243,
-0.052627,
-0.048452,
-0.043072,
-0.037224,
-0.031897,
-0.027971,
-0.02597,
-0.02611,
-0.028452,
-0.032961,
-0.039428,
-0.047437,
-0.056481,
-0.066048,
-0.075625,
-0.084685,
-0.092699,
-0.099143,
-0.103472,
-0.105216,
-0.104231,
-0.100918,
-0.096206,
-0.091289,
-0.087311,
-0.085213,
-0.085695,
-0.08902,
-0.094744,
-0.101656,
-0.108184,
-0.112914,
-0.114855,
-0.113576,
-0.109339,
-0.103047,
-0.095941,
-0.0892,
-0.083741,
-0.080117,
-0.07831,
-0.077567,
-0.076677,
-0.074549,
-0.070513,
-0.064226,
-0.055526,
-0.044363,
-0.030588,
-0.013793,
0.00658,
0.030935,
0.059298,
0.091296,
0.12628,
0.163484,
0.201964,
0.240245,
0.275966,
0.305814,
0.325741,
0.373284,
0.412138,
0.385346,
0.314631,
0.178861,
0.106313,
0.029535,
-0.0465,
-0.118257,
-0.183915,
-0.242972,
-0.295473,
-0.341295,
-0.379704,
-0.409337,
-0.428745,
-0.437047,
-0.434115,
-0.420463,
-0.397205,
-0.366033,
-0.329121,
-0.288972,
-0.248156,
-0.208956,
-0.173093,
-0.141497,
-0.114214,
-0.090545,
-0.069384,
-0.049608,
-0.030448,
-0.011779,
0.005846,
0.02147,
0.034096,
0.043087,
0.048418,
0.050583,
0.050239,
0.048069,
0.044873,
0.041592,
0.039139,
0.038183,
0.039073,
0.04187,
0.046432,
0.052523,
0.059902,
0.068297,
0.077367,
0.08677,
0.096271,
0.10572,
0.114894,
0.12343,
0.130903,
0.136868,
0.140979,
0.143283,
0.144321,
0.144758,
0.145032,
0.145434,
0.146323,
0.148056,
0.150765,
0.154401,
0.158947,
0.164464,
0.170987,
0.178454,
0.186689,
0.195325,
0.203704,
0.210998,
0.21655,
0.220069,
0.221601,
0.221489,
0.22041,
0.219279,
0.219063,
0.220593,
0.224377,
0.230395,
0.238098,
0.246685,
0.255482,
0.264157,
0.272763,
0.281636,
0.291208,
0.301788,
0.313423,
0.32589,
0.338673,
0.350981,
0.361956,
0.371087,
0.37843,
0.384418,
0.389585,
0.394412,
0.399153,
0.403738,
0.407992,
0.411962,
0.415955,
0.420273,
0.425041,
0.430269,
0.435904,
0.441728,
0.447296,
0.452086,
0.455744,
0.458193,
0.459607,
0.460341,
0.460814,
0.461339,
0.462059,
0.463033,
0.464366,
0.466175,
0.468396,
0.470667,
0.47244,
0.473112,
0.472053,
0.468598,
0.462213,
0.452868,
0.441267,
0.428652,
0.416416,
0.405716,
0.397074,
0.39012,
0.383766,
0.376758,
0.368147,
0.357412,
0.344429,
0.329472,
0.313269,
0.296812,
0.28087,
0.265676,
0.25105,
0.236627,
0.222029,
0.207032,
0.191628,
0.175952,
0.160097,
0.144067,
0.12792,
0.111971,
0.096823,
0.083115,
0.071202,
0.061019,
0.052242,
0.044596,
0.038033,
0.032578,
0.028277,
0.025329,
0.024083,
0.024704,
0.026938,
0.030221,
0.033812,
0.036827,
0.038457,
0.038388,
0.03685,
0.034295,
0.031155,
0.027844,
0.024752,
0.022104,
0.019855,
0.01778,
0.01563,
0.013391,
0.011439,
0.010356,
0.01056,
0.012076,
0.014611,
0.017707,
0.020462,
0.022242,
0.022392,
0.020768,
0.017593,
0.013203,
0.008088,
0.002985,
-0.001322,
-0.004292,
-0.005749,
-0.00575,
-0.004401,
-0.00188,
0.001442,
0.005116,
0.008886,
0.012659,
0.016287,
0.019517,
0.022114,
0.023831,
0.024199,
0.022488,
0.01814,
0.011369,
0.003174,
-0.00528,
-0.013057,
-0.019282,
-0.023134,
-0.024248,
-0.022934,
-0.019928,
-0.01599,
-0.011847,
-0.008232,
-0.005683,
-0.00432,
-0.003958,
-0.004452,
-0.00578,
-0.007885,
-0.010624,
-0.013894,
-0.017614,
-0.021554,
-0.02525,
-0.028102,
-0.029569,
-0.029319,
-0.027292,
-0.023685,
-0.01897,
-0.013929,
-0.009555,
-0.006782,
-0.006248,
-0.008218,
-0.012649,
-0.019204,
-0.027159,
-0.035411,
-0.042692,
-0.047902,
-0.050353,
-0.049899,
-0.047017,
-0.042778,
-0.038539,
-0.035508,
-0.034455,
-0.035683,
-0.03905,
-0.043899,
-0.049123,
-0.053486,
-0.056024,
-0.056294,
-0.054351,
-0.050574,
-0.045538,
-0.039954,
-0.03464,
-0.030473,
-0.028221,
-0.028328,
-0.030821,
-0.035344,
-0.041174,
-0.047318,
-0.052851,
-0.057198,
-0.060106,
-0.061508,
-0.061641,
-0.061127,
-0.060739,
-0.061003,
-0.062096,
-0.064054,
-0.066787,
-0.069919,
-0.072891,
-0.075331,
-0.077205,
-0.078641,
-0.07976,
-0.080698,
-0.081585,
-0.082507,
-0.083542,
-0.084715,
-0.085932,
-0.08704,
-0.087947,
-0.088647,
-0.089125,
-0.089305,
-0.089174,
-0.08877,
-0.088046,
-0.086912,
-0.085438,
-0.08391,
-0.082627,
-0.081766,
-0.081498,
-0.082004,
-0.083332,
-0.085359,
-0.087833,
-0.09033,
-0.092216,
-0.092826,
-0.091787,
-0.089128,
-0.085176,
-0.080492,
-0.075509,
-0.070936,
-0.067148,
-0.064437,
-0.063071,
-0.063172,
-0.064643,
-0.067261,
-0.070753,
-0.074726,
-0.078619,
-0.081828,
-0.083845,
-0.084245,
-0.082697,
-0.079161,
-0.074094,
-0.068281,
-0.062391,
-0.056721,
-0.051293,
-0.046089,
-0.041009,
-0.035719,
-0.029768,
-0.022898,
-0.015178,
-0.006938,
0.001224,
0.008452,
0.01396,
0.017382,
0.018659,
0.01768,
0.014283,
0.008619,
0.0014,
-0.00629,
-0.013376,
-0.019012,
-0.022659,
-0.024126,
-0.023654,
-0.021913,
-0.019743,
-0.01797,
-0.017388,
-0.018636,
-0.021987,
-0.027322,
-0.034259,
-0.042367,
-0.051269,
-0.060637,
-0.070213,
-0.079869,
-0.089572,
-0.099209,
-0.108437,
-0.116707,
-0.12331,
-0.127418,
-0.128354,
-0.12595,
-0.120656,
-0.113457,
-0.105675,
-0.098683,
-0.093676,
-0.091461,
-0.092207,
-0.095321,
-0.099622,
-0.103747,
-0.106638,
-0.1078,
-0.107314,
-0.105682,
-0.103705,
-0.102276,
-0.101992,
-0.102854,
-0.104232,
-0.105016,
-0.103894,
-0.099759,
-0.091998,
-0.080433,
-0.065098,
-0.046112,
-0.02366,
0.001943,
0.030167,
0.06032,
0.091756,
0.124134,
0.157433,
0.191581,
0.225779,
0.257974,
0.284746,
0.301669,
0.384451,
0.389954,
0.347973,
0.238312,
0.128333,
0.048019,
-0.036171,
-0.117943,
-0.19241,
-0.256841,
-0.310494,
-0.353865,
-0.387898,
-0.413476,
-0.431173,
-0.441232,
-0.443741,
-0.438782,
-0.426425,
-0.406853,
-0.380645,
-0.348922,
-0.313245,
-0.275443,
-0.237521,
-0.201605,
-0.169671,
-0.143197,
-0.122926,
-0.10873,
-0.099561,
-0.0937,
-0.089343,
-0.085052,
-0.079828,
-0.073053,
-0.06461,
-0.054938,
-0.044773,
-0.034785,
-0.025495,
-0.017364,
-0.010738,
-0.005696,
-0.002092,
0.000362,
0.002127,
0.00377,
0.005696,
0.007989,
0.010519,
0.01311,
0.015624,
0.017976,
0.020126,
0.022094,
0.023957,
0.02583,
0.027964,
0.030807,
0.034766,
0.039934,
0.046158,
0.053218,
0.060785,
0.068295,
0.075002,
0.080197,
0.083422,
0.084562,
0.083829,
0.081752,
0.079086,
0.076566,
0.074684,
0.073779,
0.074155,
0.075971,
0.07915,
0.0835,
0.088879,
0.095235,
0.102537,
0.1106,
0.11891,
0.126637,
0.132966,
0.137492,
0.14042,
0.142486,
0.144731,
0.148289,
0.154068,
0.162391,
0.17286,
0.184654,
0.196923,
0.208959,
0.220262,
0.230605,
0.24002,
0.248647,
0.256658,
0.264263,
0.271651,
0.278904,
0.286004,
0.292861,
0.299376,
0.305489,
0.311088,
0.31589,
0.319533,
0.321846,
0.323004,
0.323414,
0.323454,
0.323318,
0.32307,
0.322802,
0.322681,
0.322823,
0.323191,
0.323559,
0.323549,
0.322832,
0.321261,
0.318814,
0.31557,
0.311721,
0.307526,
0.30327,
0.299299,
0.296007,
0.293673,
0.292281,
0.291472,
0.290582,
0.288716,
0.284917,
0.278338,
0.268413,
0.255032,
0.238634,
0.220109,
0.200563,
0.180975,
0.161949,
0.143713,
0.126233,
0.109327,
0.092878,
0.076999,
0.061963,
0.04789,
0.034647,
0.022079,
0.010173,
-0.00108,
-0.011756,
-0.021898,
-0.031493,
-0.040557,
-0.049163,
-0.057287,
-0.064707,
-0.071192,
-0.076638,
-0.080973,
-0.084173,
-0.08645,
-0.088266,
-0.090065,
-0.092106,
-0.094624,
-0.097899,
-0.10207,
-0.107045,
-0.11265,
-0.118749,
-0.125083,
-0.131183,
-0.136917,
-0.141968,
-0.14611,
-0.149156,
-0.151006,
-0.151698,
-0.151307,
-0.149846,
-0.147313,
-0.143861,
-0.139923,
-0.136114,
-0.132998,
-0.130915,
-0.129896,
-0.129628,
-0.129458,
-0.128552,
-0.126219,
-0.122173,
-0.116635,
-0.110327,
-0.104321,
-0.099661,
-0.096995,
-0.096498,
-0.097962,
-0.100901,
-0.104594,
-0.108264,
-0.111377,
-0.113711,
-0.115265,
-0.116154,
-0.116548,
-0.116634,
-0.116502,
-0.11606,
-0.115144,
-0.113713,
-0.111899,
-0.10991,
-0.107941,
-0.106217,
-0.105042,
-0.10471,
-0.105386,
-0.107138,
-0.110014,
-0.113922,
-0.118404,
-0.122716,
-0.12616,
-0.128306,
-0.128963,
-0.128125,
-0.12607,
-0.123383,
-0.120745,
-0.118641,
-0.117195,
-0.116247,
-0.115445,
-0.114285,
-0.112291,
-0.109313,
-0.1056,
-0.10154,
-0.09748,
-0.093837,
-0.091166,
-0.090009,
-0.090718,
-0.093384,
-0.097867,
-0.103841,
-0.110739,
-0.117756,
-0.123981,
-0.128582,
-0.131011,
-0.131145,
-0.129322,
-0.126246,
-0.122739,
-0.119543,
-0.117224,
-0.116235,
-0.116982,
-0.119787,
-0.124749,
-0.131623,
-0.139768,
-0.148201,
-0.155727,
-0.161095,
-0.163227,
-0.161557,
-0.156279,
-0.148331,
-0.139044,
-0.129717,
-0.121359,
-0.114565,
-0.109449,
-0.105805,
-0.103412,
-0.102173,
-0.102012,
-0.102838,
-0.10455,
-0.106934,
-0.109639,
-0.11233,
-0.114844,
-0.117227,
-0.1196,
-0.121921,
-0.123885,
-0.125017,
-0.124825,
-0.12302,
-0.119718,
-0.1155,
-0.111227,
-0.107784,
-0.105901,
-0.105961,
-0.10785,
-0.110961,
-0.114338,
-0.116958,
-0.118041,
-0.117144,
-0.114129,
-0.109196,
-0.102884,
-0.095924,
-0.089067,
-0.083001,
-0.078224,
-0.0749,
-0.072903,
-0.071981,
-0.071822,
-0.072041,
-0.072188,
-0.071867,
-0.070777,
-0.068712,
-0.065623,
-0.061612,
-0.056839,
-0.05152,
-0.04606,
-0.041051,
-0.037005,
-0.034132,
-0.032406,
-0.031702,
-0.031793,
-0.032312,
-0.032779,
-0.032703,
-0.031682,
-0.029482,
-0.026184,
-0.022246,
-0.01833,
-0.015082,
-0.012958,
-0.012184,
-0.012837,
-0.01485,
-0.01796,
-0.021826,
-0.026244,
-0.031205,
-0.036698,
-0.042506,
-0.048209,
-0.05333,
-0.057586,
-0.061139,
-0.064598,
-0.06871,
-0.074047,
-0.080851,
-0.088961,
-0.097795,
-0.106431,
-0.11386,
-0.119328,
-0.122498,
-0.123513,
-0.123007,
-0.121864,
-0.120781,
-0.12002,
-0.119495,
-0.119039,
-0.118565,
-0.11814,
-0.118022,
-0.118571,
-0.120133,
-0.122932,
-0.126957,
-0.131839,
-0.136821,
-0.140836,
-0.142738,
-0.141635,
-0.13708,
-0.129032,
-0.117667,
-0.103222,
-0.085916,
-0.065978,
-0.04371,
-0.019483,
0.006321,
0.033387,
0.061563,
0.090849,
0.121223,
0.152252,
0.182591,
0.209627,
0.229492,
0.274954,
0.313037,
0.301323,
0.240907,
0.096493,
0.023316,
-0.055382,
-0.133745,
-0.207132,
-0.272789,
-0.32981,
-0.378473,
-0.419399,
-0.453007,
-0.479336,
-0.497983,
-0.50822,
-0.509378,
-0.501263,
-0.48431,
-0.459486,
-0.428188,
-0.392279,
-0.353994,
-0.315641,
-0.279312,
-0.246664,
-0.218633,
-0.195207,
-0.175552,
-0.158504,
-0.143004,
-0.128309,
-0.114134,
-0.100692,
-0.088529,
-0.078249,
-0.0703,
-0.06475,
-0.061178,
-0.058724,
-0.056344,
-0.053177,
-0.048668,
-0.042459,
-0.034406,
-0.024717,
-0.01391,
-0.002528,
0.009059,
0.020663,
0.032302,
0.044196,
0.056553,
0.069294,
0.081944,
0.093805,
0.10428,
0.11299,
0.119713,
0.124468,
0.127659,
0.129962,
0.132035,
0.134295,
0.136909,
0.139868,
0.143037,
0.146246,
0.14944,
0.152779,
0.15652,
0.160778,
0.165464,
0.170423,
0.175505,
0.180507,
0.185243,
0.189663,
0.19376,
0.197461,
0.200743,
0.203745,
0.206679,
0.209682,
0.212855,
0.216336,
0.220225,
0.224516,
0.229264,
0.234681,
0.24097,
0.248113,
0.255928,
0.264142,
0.27226,
0.279606,
0.285679,
0.290376,
0.293848,
0.296451,
0.298847,
0.30191,
0.306319,
0.312334,
0.31993,
0.328931,
0.338959,
0.349474,
0.359926,
0.369811,
0.378603,
0.385847,
0.391411,
0.395516,
0.398495,
0.400643,
0.402263,
0.403649,
0.404946,
0.406109,
0.407034,
0.407639,
0.407831,
0.407559,
0.406921,
0.406149,
0.405441,
0.4048,
0.403996,
0.402628,
0.400153,
0.395917,
0.389402,
0.380516,
0.36968,
0.357615,
0.345058,
0.332524,
0.320132,
0.307554,
0.294212,
0.279558,
0.263265,
0.245305,
0.225933,
0.205645,
0.185078,
0.16487,
0.145524,
0.127356,
0.110601,
0.095508,
0.082302,
0.071033,
0.061387,
0.052638,
0.043806,
0.033982,
0.022584,
0.009506,
-0.004901,
-0.019956,
-0.034845,
-0.048744,
-0.060916,
-0.070916,
-0.078752,
-0.08482,
-0.089642,
