平均心率,65
-0.067834,
-0.064949,
-0.061577,
-0.058434,
-0.056312,
-0.056078,
-0.058502,
-0.063886,
-0.071763,
-0.080979,
-0.089932,
-0.096831,
-0.099979,
-0.098208,
-0.091209,
-0.079439,
-0.06381,
-0.045466,
-0.026032,
-0.005916,
0.014986,
0.036652,
0.058926,
0.081645,
0.104889,
0.128878,
0.153742,
0.179441,
0.205596,
0.230971,
0.252918,
0.267547,
0.308636,
0.348042,
0.32697,
0.255871,
0.124,
0.057362,
-0.011464,
-0.077981,
-0.139438,
-0.194918,
-0.244757,
-0.289446,
-0.328598,
-0.360618,
-0.416605,
-0.430578,
-0.424154,
-0.378216,
-0.354227,
-0.323496,
-0.289546,
-0.25559,
-0.224089,
-0.196489,
-0.173269,
-0.154176,
-0.138356,
-0.124468,
-0.111012,
-0.09684,
-0.08153,
-0.065411,
-0.0495,
-0.035444,
-0.025128,
-0.019926,
-0.02003,
-0.024433,
-0.031384,
-0.038779,
-0.044548,
-0.047307,
-0.046862,
-0.044029,
-0.039987,
-0.035874,
-0.032706,
-0.031164,
-0.0313,
-0.032624,
-0.034463,
-0.036148,
-0.036945,
-0.036171,
-0.033576,
-0.02935,
-0.023726,
-0.016798,
-0.008776,
-0.000233,
0.007957,
0.014895,
0.019856,
0.022478,
0.022964,
0.022056,
0.020711,
0.019716,
0.019482,
0.020075,
0.021284,
0.022602,
0.023307,
0.022845,
0.021292,
0.019406,
0.018194,
0.018495,
0.020785,
0.024983,
0.030417,
0.036181,
0.04154,
0.046032,
0.049399,
0.051728,
0.053645,
0.056063,
0.059693,
0.064843,
0.071486,
0.079213,
0.087111,
0.093934,
0.09863,
0.100651,
0.099961,
0.09712,
0.093453,
0.090837,
0.091018,
0.095005,
0.102983,
0.11444,
0.128133,
0.142159,
0.1545,
0.163738,
0.169379,
0.171691,
0.171521,
0.170108,
0.168694,
0.16812,
0.16866,
0.170075,
0.171735,
0.172853,
0.17287,
0.17173,
0.169839,
0.167823,
0.16636,
0.16605,
0.1672,
0.169754,
0.173414,
0.177667,
0.18169,
0.184441,
0.185235,
0.18389,
0.179816,
0.17303,
0.163956,
0.153686,
0.14368,
0.135188,
0.129,
0.125474,
0.124216,
0.123759,
0.12202,
0.117274,
0.108673,
0.096135,
0.080161,
0.061845,
0.042646,
0.023842,
0.006231,
-0.009626,
-0.023111,
-0.033617,
-0.040822,
-0.04483,
-0.046055,
-0.045214,
-0.043377,
-0.041816,
-0.041719,
-0.043871,
-0.048459,
-0.055114,
-0.06313,
-0.071685,
-0.079979,
-0.087342,
-0.093269,
-0.097392,
-0.099416,
-0.099194,
-0.096834,
-0.092747,
-0.087513,
-0.081635,
-0.075434,
-0.069224,
-0.063513,
-0.059064,
-0.056866,
-0.057798,
-0.062169,
-0.06948,
-0.078395,
-0.086809,
-0.092327,
-0.093172,
-0.088834,
-0.08001,
-0.068212,
-0.055515,
-0.044254,
-0.036388,
-0.032772,
-0.032978,
-0.035773,
-0.039693,
-0.043416,
-0.046114,
-0.047813,
-0.049173,
-0.050839,
-0.052975,
-0.055265,
-0.05708,
-0.05755,
-0.0557,
-0.050989,
-0.043892,
-0.035822,
-0.028463,
-0.023125,
-0.020404,
-0.020017,
-0.020955,
-0.022039,
-0.022537,
-0.022355,
-0.021951,
-0.022131,
-0.023719,
-0.027185,
-0.032483,
-0.039089,
-0.046007,
-0.051878,
-0.05538,
-0.055721,
-0.052882,
-0.047469,
-0.040534,
-0.033428,
-0.027467,
-0.023588,
-0.022242,
-0.023359,
-0.026269,
-0.029738,
-0.032348,
-0.033122,
-0.031874,
-0.029118,
-0.025767,
-0.022793,
-0.020981,
-0.020778,
-0.022179,
-0.024767,
-0.027872,
-0.030732,
-0.032663,
-0.033241,
-0.032405,
-0.03038,
-0.027523,
-0.0242,
-0.020726,
-0.01738,
-0.014495,
-0.012474,
-0.011714,
-0.012546,
-0.015154,
-0.019435,
-0.024864,
-0.030592,
-0.035699,
-0.039437,
-0.041368,
-0.041341,
-0.039329,
-0.035412,
-0.0299,
-0.023479,
-0.017222,
-0.01227,
-0.009449,
-0.009097,
-0.011094,
-0.014979,
-0.020095,
-0.025762,
-0.031355,
-0.036225,
-0.03973,
-0.041379,
-0.040949,
-0.038542,
-0.034571,
-0.02967,
-0.024717,
-0.020767,
-0.018659,
-0.018519,
-0.019638,
-0.020836,
-0.020946,
-0.019215,
-0.015644,
-0.011101,
-0.007018,
-0.004771,
-0.005115,
-0.007982,
-0.012625,
-0.017925,
-0.022786,
-0.026419,
-0.028392,
-0.028613,
-0.027329,
-0.024952,
-0.021798,
-0.017922,
-0.013218,
-0.007669,
-0.001626,
0.00405,
0.00813,
0.009382,
0.006888,
0.000175,
-0.010664,
-0.024821,
-0.040605,
-0.055615,
-0.067245,
-0.073357,
-0.072977,
-0.066639,
-0.056106,
-0.043804,
-0.032228,
-0.023423,
-0.018498,
-0.017305,
-0.018701,
-0.021163,
-0.023389,
-0.024728,
-0.025314,
-0.025808,
-0.026784,
-0.028211,
-0.029383,
-0.029184,
-0.026504,
-0.020789,
-0.01242,
-0.002627,
0.006922,
0.014539,
0.018838,
0.019091,
0.015525,
0.009209,
0.001596,
-0.005895,
-0.012099,
-0.01627,
-0.018195,
-0.018067,
-0.016245,
-0.013245,
-0.009938,
-0.007507,
-0.007003,
-0.00896,
-0.013357,
-0.019667,
-0.026905,
-0.033805,
-0.039128,
-0.041946,
-0.041774,
-0.038586,
-0.032884,
-0.025702,
-0.018426,
-0.012458,
-0.008862,
-0.008124,
-0.010055,
-0.013945,
-0.01888,
-0.023915,
-0.02821,
-0.03123,
-0.032755,
-0.032623,
-0.030575,
-0.026407,
-0.020117,
-0.011941,
-0.002492,
0.006975,
0.014665,
0.018897,
0.018761,
0.014258,
0.006166,
-0.003939,
-0.013799,
-0.021146,
-0.024498,
-0.023493,
-0.018689,
-0.011177,
-0.002319,
0.006414,
0.01357,
0.017972,
0.019034,
0.016917,
0.012412,
0.006663,
0.000846,
-0.004113,
-0.007743,
-0.009963,
-0.010796,
-0.010237,
-0.008446,
-0.005882,
-0.003118,
-0.00064,
0.001054,
0.001317,
-0.000469,
-0.004548,
-0.010648,
-0.018115,
-0.026041,
-0.033325,
-0.038887,
-0.04192,
-0.041928,
-0.038687,
-0.032354,
-0.023616,
-0.013584,
-0.003568,
0.005207,
0.011936,
0.0165,
0.019415,
0.021454,
0.023202,
0.024926,
0.026682,
0.028376,
0.029736,
0.030525,
0.030839,
0.031126,
0.031982,
0.033924,
0.037189,
0.041575,
0.046479,
0.051203,
0.055379,
0.059108,
0.06259,
0.065652,
0.06777,
0.068456,
0.067541,
0.065168,
0.06171,
0.057685,
0.05369,
0.05034,
0.048179,
0.047559,
0.048476,
0.050494,
0.052846,
0.054751,
0.055705,
0.055468,
0.053818,
0.050445,
0.045147,
0.038133,
0.030073,
0.021841,
0.01422,
0.007769,
0.002859,
-0.000317,
-0.001788,
-0.00184,
-0.001053,
-0.000278,
-0.000387,
-0.001983,
-0.005324,
-0.01044,
-0.017236,
-0.025447,
-0.034471,
-0.0433,
-0.050768,
-0.055963,
-0.058477,
-0.058395,
-0.056156,
-0.05236,
-0.047588,
-0.042308,
-0.036881,
-0.031472,
-0.025978,
-0.020061,
-0.013319,
-0.005485,
0.003544,
0.013936,
0.026139,
0.040935,
0.05933,
0.082292,
0.11041,
0.143651,
0.181226,
0.221379,
0.261059,
0.295932,
0.351571,
0.374978,
0.409028,
0.383628,
0.295651,
0.207901,
0.144529,
0.076501,
0.007833,
-0.058416,
-0.12019,
-0.176288,
-0.225927,
-0.26809,
-0.301248,
-0.323763,
-0.334507,
-0.333222,
-0.320674,
-0.298802,
-0.270616,
-0.239566,
-0.208755,
-0.180416,
-0.15567,
-0.134537,
-0.116292,
-0.100023,
-0.085061,
-0.071054,
-0.057938,
-0.045954,
-0.035557,
-0.027034,
-0.020254,
-0.014834,
-0.010549,
-0.007484,
-0.005835,
-0.00575,
-0.007275,
-0.01017,
-0.013698,
-0.016787,
-0.018544,
-0.018553,
-0.016774,
-0.013405,
-0.008953,
-0.004229,
0.000033,
0.003644,
0.007,
0.010834,
0.015984,
0.023085,
0.032145,
0.042376,
0.052529,
0.061284,
0.067374,
0.069821,
0.06836,
0.063694,
0.057341,
0.051214,
0.047101,
0.046188,
0.048698,
0.053909,
0.060664,
0.067902,
0.074866,
0.081096,
0.086505,
0.091451,
0.096523,
0.102071,
0.107897,
0.113268,
0.117216,
0.118914,
0.118016,
0.114932,
0.110841,
0.107297,
0.10578,
0.107397,
0.112615,
0.121092,
0.131787,
0.143324,
0.15434,
0.163659,
0.17044,
0.174389,
0.17582,
0.17541,
0.173871,
0.171837,
0.169854,
0.168303,
0.167274,
0.166686,
0.166523,
0.166966,
0.16832,
0.170863,
0.174817,
0.180335,
0.187366,
0.195504,
0.203989,
0.211988,
0.218954,
0.224741,
0.229418,
0.233088,
0.235841,
0.237722,
0.238825,
0.239665,
0.241291,
0.24464,
0.249749,
0.255719,
0.261328,
0.265508,
0.297982,
0.266558,
0.263185,
0.258234,
0.253003,
0.248731,
0.246256,
0.245639,
0.245907,
0.245458,
0.243014,
0.23817,
0.23121,
0.222584,
0.21251,
0.200947,
0.187709,
0.172601,
0.155675,
0.1375,
0.119126,
0.101749,
0.086455,
0.074207,
0.065698,
0.061002,
0.059399,
0.0596,
0.06007,
0.05933,
0.056313,
0.050546,
0.041974,
0.030809,
0.017614,
0.003504,
-0.009894,
-0.02085,
-0.027996,
-0.030656,
-0.029022,
-0.024137,
-0.017701,
-0.011605,
-0.007331,
-0.005557,
-0.006082,
-0.007988,
-0.010013,
-0.011039,
-0.010575,
-0.008978,
-0.007253,
-0.0066,
-0.007923,
-0.011448,
-0.016535,
-0.021953,
-0.026499,
-0.02954,
-0.031117,
-0.031698,
-0.03185,
-0.031878,
-0.031563,
-0.030252,
-0.027241,
-0.022138,
-0.015054,
-0.006667,
0.001786,
0.008766,
0.013002,
0.01404,
0.012358,
0.009104,
0.005726,
0.003499,
0.002976,
0.003779,
0.005009,
0.005789,
0.005413,
0.003328,
-0.000724,
-0.006529,
-0.013427,
-0.020365,
-0.025969,
-0.028911,
-0.028468,
-0.024745,
-0.01836,
-0.009985,
-0.000361,
0.009494,
0.018419,
0.025493,
0.030167,
0.032216,
0.031752,
0.029154,
0.024814,
0.018985,
0.011904,
0.003976,
-0.004347,
-0.012835,
-0.021382,
-0.029763,
-0.036782,
-0.041291,
-0.042358,
-0.039501,
-0.032874,
-0.0234,
-0.01258,
-0.002111,
0.006376,
0.011566,
0.012752,
0.010077,
0.004487,
-0.002726,
-0.010422,
-0.017789,
-0.024182,
-0.028991,
-0.031772,
-0.032399,
-0.03093,
-0.027461,
-0.022281,
-0.016086,
-0.00984,
-0.004491,
-0.000964,
-0.000158,
-0.002553,
-0.007821,
-0.015031,
-0.023111,
-0.03091,
-0.037058,
-0.040515,
-0.041285,
-0.039693,
-0.036134,
-0.031016,
-0.024897,
-0.0183,
-0.011468,
-0.004573,
0.002016,
0.007864,
0.012691,
0.016169,
0.017773,
0.017259,
0.015238,
0.012888,
0.011092,
0.009977,
0.009017,
0.007345,
0.004088,
-0.001206,
-0.008161,
-0.015525,
-0.021674,
-0.025188,
-0.025126,
-0.021238,
-0.014294,
-0.006107,
0.001105,
0.005647,
0.006857,
0.004918,
0.000393,
-0.006088,
-0.013871,
-0.022293,
-0.030698,
-0.038396,
-0.04474,
-0.049275,
-0.051749,
-0.052085,
-0.050441,
-0.047222,
-0.042971,
-0.038243,
-0.033537,
-0.029231,
-0.025537,
-0.022525,
-0.020223,
-0.018702,
-0.018062,
-0.018378,
-0.01969,
-0.021912,
-0.024706,
-0.027516,
-0.029723,
-0.03085,
-0.030742,
-0.029653,
-0.028119,
-0.026664,
-0.02568,
-0.02556,
-0.026605,
-0.028782,
-0.031719,
-0.034982,
-0.038228,
-0.041207,
-0.0438,
-0.046062,
-0.04811,
-0.049952,
-0.051566,
-0.053079,
-0.05475,
-0.056805,
-0.059426,
-0.062833,
-0.067156,
-0.072221,
-0.07755,
-0.082425,
-0.085824,
-0.086612,
-0.08405,
-0.078167,
-0.069777,
-0.060311,
-0.051575,
-0.045335,
-0.042752,
-0.043921,
-0.047851,
-0.052839,
-0.056975,
-0.058685,
-0.057209,
-0.052773,
-0.046506,
-0.040199,
-0.035692,
-0.034121,
-0.035818,
-0.040049,
-0.045596,
-0.051127,
-0.055535,
-0.058274,
-0.059458,
-0.059626,
-0.059434,
-0.059543,
-0.060594,
-0.062917,
-0.066269,
-0.070103,
-0.074021,
-0.077821,
-0.081189,
-0.083599,
-0.084568,
-0.083877,
-0.081503,
-0.077634,
-0.072759,
-0.067518,
-0.062404,
-0.057706,
-0.053678,
-0.050625,
-0.048833,
-0.048527,
-0.049994,
-0.053566,
-0.059253,
-0.066368,
-0.073655,
-0.079735,
-0.083478,
-0.08426,
-0.082115,
-0.077729,
-0.072231,
-0.066789,
-0.062237,
-0.058974,
-0.056968,
-0.055666,
-0.054137,
-0.05161,
-0.047955,
-0.043607,
-0.03911,
-0.034809,
-0.030912,
-0.027596,
-0.024861,
-0.022425,
-0.019941,
-0.0173,
-0.014668,
-0.012388,
-0.010968,
-0.010968,
-0.01261,
-0.015419,
-0.018383,
-0.020691,
-0.022361,
-0.024124,
-0.026879,
-0.031337,
-0.037863,
-0.046278,
-0.055683,
-0.064593,
-0.071528,
-0.075599,
-0.076698,
-0.075506,
-0.073403,
-0.072028,
-0.072512,
-0.074951,
-0.078597,
-0.082556,
-0.086327,
-0.089899,
-0.093563,
-0.097666,
-0.102403,
-0.107664,
-0.113014,
-0.117775,
-0.121156,
-0.122443,
-0.12116,
-0.117251,
-0.111244,
-0.104152,
-0.097066,
-0.090692,
-0.085182,
-0.08037,
-0.076034,
-0.071938,
-0.067746,
-0.062987,
-0.057145,
-0.049705,
-0.040149,
-0.027935,
-0.012401,
0.007364,
0.032396,
0.063335,
0.099562,
0.138531,
0.175859,
0.206011,
0.269753,
0.328368,
0.307034,
0.206511,
0.099953,
0.027954,
-0.050034,
-0.127751,
-0.200105,
-0.263921,
-0.318021,
-0.362467,
-0.397604,
-0.423601,
-0.440489,
-0.448323,
-0.447194,
-0.4373,
-0.419224,
-0.394126,
-0.3637,
-0.330077,
-0.295622,
-0.262582,
-0.232627,
-0.206489,
-0.184007,
-0.164576,
-0.147643,
-0.132916,
-0.120221,
-0.109373,
-0.100206,
-0.092573,
-0.086255,
-0.080989,
-0.076574,
-0.0729,
-0.069803,
-0.067007,
-0.064244,
-0.061268,
-0.05766,
-0.052751,
-0.045974,
-0.037353,
-0.027687,
-0.01836,
-0.010925,
-0.006541,
-0.005486,
-0.007131,
-0.010338,
-0.013809,
-0.01628,
-0.016735,
-0.014576,
-0.00968,
-0.00246,
0.006072,
0.014583,
0.022052,
0.028175,
0.033183,
0.037509,
0.041699,
0.046265,
0.051335,
0.056473,
0.06099,
0.064277,
0.065825,
0.065306,
0.062951,
0.059692,
0.056743,
0.055027,
0.054954,
0.056587,
0.059855,
0.064655,
0.070857,
0.07831,
0.086792,
0.095863,
0.104737,
0.112435,
0.118078,
0.121112,
0.121388,
0.119354,
0.116294,
0.114067,
0.114338,
0.117983,
0.124963,
0.134451,
0.145075,
0.15533,
0.164071,
0.170772,
0.17557,
0.179188,
0.182713,
0.187234,
0.193497,
0.201717,
0.211599,
0.22249,
0.233504,
0.243636,
0.251946,
0.257778,
0.260964,
0.261884,
0.261359,
0.260451,
0.260197,
0.261234,
0.263589,
0.266814,
0.270239,
0.273137,
0.274887,
0.275264,
0.274609,
0.273569,
0.272676,
0.272103,
0.271567,
0.270403,
0.267785,
0.263047,
0.25601,
0.247143,
0.237429,
0.228038,
0.219865,
0.213183,
0.207584,
0.202077,
0.195331,
0.186139,
0.173988,
0.159355,
0.143454,
0.127647,
0.113029,
0.100184,
0.089026,
0.078881,
0.068944,
0.058835,
0.048726,
0.039033,
0.030219,
0.022786,
0.017073,
0.013014,
0.010246,
0.008443,
0.007452,
0.00719,
0.007536,
0.008235,
0.008813,
0.008606,
0.007011,
0.003764,
-0.001062,
-0.007237,
-0.014373,
-0.02184,
-0.02894,
-0.035201,
-0.040365,
-0.044106,
-0.045967,
-0.04555,
-0.042721,
-0.037773,
-0.031521,
-0.025225,
-0.020224,
-0.01743,
-0.017121,
-0.019131,
-0.023036,
-0.028204,
-0.033831,
-0.03906,
-0.043145,
-0.045616,
-0.046376,
-0.045537,
-0.043169,
-0.039343,
-0.034346,
-0.028675,
-0.022826,
-0.017163,
-0.011931,
-0.007365,
-0.003746,
-0.001505,
-0.001224,
-0.003284,
-0.007408,
-0.012669,
-0.017889,
-0.021993,
-0.024169,
-0.024014,
-0.021749,
-0.018297,
-0.015084,
-0.013565,
-0.014636,
-0.018167,
-0.022947,
-0.027125,
-0.029006,
-0.027689,
-0.023187,
-0.016192,
-0.007782,
0.00075,
0.008027,
0.012894,
0.014819,
0.014051,
0.011445,
0.008038,
0.004683,
0.001994,
0.00035,
-0.000269,
-0.000405,
-0.000914,
-0.002549,
-0.005671,
-0.010126,
-0.015157,
-0.019555,
-0.022166,
-0.022408,
-0.020479,
-0.017189,
-0.01365,
-0.010921,
-0.009609,
-0.009654,
-0.010568,
-0.011868,
-0.013427,
-0.015576,
-0.018899,
-0.023832,
-0.030318,
-0.037782,
-0.04534,
-0.052017,
-0.056934,
-0.05953,
-0.059768,
-0.058104,
-0.055146,
-0.051276,
-0.046594,
-0.041212,
-0.035523,
-0.030141,
-0.025637,
-0.022326,
-0.02027,
-0.019407,
-0.019636,
-0.020739,
-0.022365,
-0.024135,
-0.025725,
-0.026841,
-0.027236,
-0.026739,
-0.025263,
-0.022792,
-0.019483,
-0.015908,
-0.013065,
-0.011888,
-0.012722,
-0.015362,
-0.0194,
-0.024332,
-0.029488,
-0.034152,
-0.037771,
-0.040036,
-0.040903,
-0.040587,
-0.039465,
-0.037832,
-0.035795,
-0.033508,
-0.031424,
-0.030124,
-0.02994,
-0.030885,
-0.032797,
-0.035343,
-0.038023,
-0.040332,
-0.041957,
-0.042749,
-0.042592,
-0.041452,
-0.039562,
-0.037409,
-0.035462,
-0.034013,
-0.033295,
-0.033575,
-0.03497,
-0.037261,
-0.039931,
-0.042324,
-0.043812,
-0.043957,
-0.042617,
-0.040038,
-0.036886,
-0.034078,
-0.032442,
-0.032449,
-0.034154,
-0.037212,
-0.040869,
-0.044117,
-0.046029,
-0.046039,
-0.044063,
-0.040451,
-0.035869,
-0.031172,
-0.027257,
-0.024821,
-0.024197,
-0.025332,
-0.027815,
-0.031004,
-0.034158,
-0.036544,
-0.037525,
-0.036614,
-0.033639,
-0.028987,
-0.023641,
-0.018834,
-0.015565,
-0.014347,
-0.015314,
-0.018258,
-0.022597,
-0.027583,
-0.032647,
-0.037546,
-0.04221,
-0.046651,
-0.051087,
-0.05583,
-0.060707,
-0.064729,
-0.066591,
-0.06548,
-0.061267,
-0.054178,
-0.044802,
-0.034474,
-0.025228,
-0.019063,
-0.01727,
-0.02023,
-0.027338,
-0.036887,
-0.046435,
-0.053813,
-0.057985,
-0.059037,
-0.057661,
-0.054833,
-0.051645,
-0.048999,
-0.047287,
-0.04638,
-0.045799,
-0.044931,
-0.043311,
-0.040914,
-0.038263,
-0.036168,
-0.035235,
-0.035565,
-0.036806,
-0.038302,
-0.039237,
-0.03882,
-0.036568,
-0.032446,
-0.026749,
-0.01998,
-0.012804,
-0.005879,
0.000335,
0.005651,
0.010067,
0.013574,
0.016065,
0.017433,
0.017688,
0.016925,
0.015177,
0.01241,
0.00871,
0.004366,
-0.00024,
-0.004703,
-0.00853,
-0.011112,
-0.011889,
-0.010658,
-0.007711,
-0.003696,
0.000546,
0.004108,
0.00615,
0.00609,
0.003792,
-0.000468,
-0.006219,
-0.012943,
-0.02009,
-0.027103,
-0.033607,
-0.039538,
-0.044984,
-0.050078,
-0.055038,
-0.060084,
-0.065175,
-0.069894,
-0.073707,
-0.076318,
-0.077655,
-0.077675,
-0.076344,
-0.073731,
-0.070064,
-0.065734,
-0.061351,
-0.057728,
-0.05569,
-0.055912,
-0.058854,
-0.064483,
-0.07209,
-0.080433,
-0.088064,
-0.093628,
-0.096051,
-0.094713,
-0.089581,
-0.081041,
-0.069609,
-0.055912,
-0.040731,
-0.024715,
-0.008119,
0.00904,
0.026755,
0.045271,
0.065557,
0.089237,
0.117865,
0.151993,
0.190272,
0.228863,
0.261686,
0.32769,
0.400864,
0.395177,
0.3242,
0.182511,
0.072003,
-0.042553,
-0.157935,
-0.197865,
-0.225653,
-0.275866,
-0.317189,
-0.351541,
-0.379759,
-0.401273,
-0.414569,
-0.418176,
-0.411505,
-0.39508,
-0.370338,
-0.339535,
-0.305603,
-0.271482,
-0.239255,
-0.209853,
-0.183378,
-0.15964,
-0.138544,
-0.120249,
-0.105099,
-0.093294,
-0.084574,
-0.078342,
-0.073969,
-0.070731,
-0.067654,
-0.063628,
-0.057848,
-0.050115,
-0.040752,
-0.030437,
-0.02018,
-0.011256,
-0.004874,
-0.00168,
-0.001497,
-0.003467,
-0.006228,
-0.008183,
-0.008116,
-0.005797,
-0.00199,
0.002038,
0.005037,
0.006115,
0.005009,
