平均心率,62
0.179171,
0.178642,
0.177334,
0.175339,
0.172525,
0.168966,
0.165205,
0.162066,
0.160435,
0.16099,
0.16391,
0.1689,
0.175473,
0.183107,
0.191156,
0.19883,
0.205328,
0.210086,
0.21308,
0.214799,
0.214261,
0.213076,
0.211887,
0.210827,
0.20981,
0.208775,
0.207814,
0.206968,
0.206238,
0.205815,
0.206001,
0.206996,
0.208834,
0.211297,
0.213877,
0.215941,
0.216992,
0.216941,
0.216323,
0.216124,
0.217219,
0.219953,
0.224081,
0.228871,
0.233508,
0.237728,
0.241884,
0.24638,
0.251364,
0.256751,
0.262064,
0.266416,
0.268799,
0.268336,
0.264503,
0.257511,
0.248511,
0.239302,
0.231632,
0.226539,
0.224107,
0.22387,
0.225414,
0.228466,
0.232685,
0.237632,
0.242729,
0.247127,
0.249922,
0.250494,
0.248571,
0.24414,
0.237481,
0.229139,
0.21978,
0.210006,
0.200086,
0.189928,
0.179453,
0.16891,
0.158853,
0.150066,
0.143479,
0.139801,
0.139091,
0.140762,
0.143782,
0.146684,
0.147728,
0.145316,
0.138326,
0.126317,
0.109663,
0.089495,
0.067479,
0.045489,
0.025239,
0.008019,
-0.005325,
-0.014423,
-0.019548,
-0.021531,
-0.021362,
-0.020053,
-0.018715,
-0.018432,
-0.020179,
-0.024891,
-0.033233,
-0.045126,
-0.059618,
-0.07516,
-0.089932,
-0.102222,
-0.110839,
-0.115256,
-0.115548,
-0.112413,
-0.107131,
-0.101221,
-0.096066,
-0.092694,
-0.091592,
-0.092636,
-0.095137,
-0.097962,
-0.099926,
-0.100268,
-0.098756,
-0.09566,
-0.091893,
-0.088902,
-0.088047,
-0.090041,
-0.094879,
-0.101893,
-0.109839,
-0.117327,
-0.12333,
-0.127399,
-0.129668,
-0.130594,
-0.130645,
-0.130243,
-0.129785,
-0.129405,
-0.128813,
-0.127597,
-0.125455,
-0.122174,
-0.117828,
-0.112992,
-0.1085,
-0.105167,
-0.103751,
-0.104832,
-0.108577,
-0.114731,
-0.122722,
-0.131741,
-0.140881,
-0.149269,
-0.156089,
-0.160678,
-0.162693,
-0.16211,
-0.159227,
-0.154769,
-0.149722,
-0.144917,
-0.140895,
-0.137986,
-0.136265,
-0.135568,
-0.135552,
-0.135688,
-0.135467,
-0.134751,
-0.133705,
-0.132506,
-0.131409,
-0.130894,
-0.131473,
-0.13353,
-0.13742,
-0.143302,
-0.15073,
-0.15867,
-0.165953,
-0.171685,
-0.175456,
-0.177297,
-0.177403,
-0.176031,
-0.17357,
-0.170439,
-0.166931,
-0.163263,
-0.159678,
-0.156569,
-0.154577,
-0.154427,
-0.15657,
-0.161046,
-0.167609,
-0.175714,
-0.184486,
-0.192999,
-0.200457,
-0.206021,
-0.20885,
-0.208471,
-0.204912,
-0.198639,
-0.190449,
-0.181351,
-0.172536,
-0.165324,
-0.16071,
-0.158904,
-0.159447,
-0.161681,
-0.164933,
-0.168467,
-0.171638,
-0.17399,
-0.175086,
-0.174589,
-0.172503,
-0.169165,
-0.16508,
-0.160777,
-0.156694,
-0.153231,
-0.150805,
-0.149736,
-0.150181,
-0.152273,
-0.156104,
-0.161478,
-0.167875,
-0.174536,
-0.180415,
-0.184337,
-0.185549,
-0.184091,
-0.180683,
-0.176465,
-0.172674,
-0.170257,
-0.169641,
-0.170715,
-0.17283,
-0.175049,
-0.176605,
-0.177097,
-0.176471,
-0.175027,
-0.173287,
-0.171677,
-0.170385,
-0.16945,
-0.168727,
-0.16789,
-0.166652,
-0.164853,
-0.162349,
-0.159067,
-0.155104,
-0.150724,
-0.146352,
-0.142595,
-0.140006,
-0.138814,
-0.138859,
-0.139584,
-0.140111,
-0.13955,
-0.137315,
-0.133198,
-0.127417,
-0.120647,
-0.113925,
-0.108553,
-0.105908,
-0.106939,
-0.11176,
-0.119686,
-0.129421,
-0.139158,
-0.147143,
-0.153693,
-0.156207,
-0.154763,
-0.150241,
-0.144225,
-0.138561,
-0.134857,
-0.134067,
-0.136173,
-0.140336,
-0.145425,
-0.150444,
-0.154817,
-0.158521,
-0.161798,
-0.164743,
-0.167285,
-0.169402,
-0.171097,
-0.172262,
-0.172706,
-0.172296,
-0.171089,
-0.169458,
-0.167936,
-0.166915,
-0.166526,
-0.16662,
-0.166764,
-0.166529,
-0.165764,
-0.164452,
-0.162496,
-0.159847,
-0.156575,
-0.152763,
-0.148605,
-0.144429,
-0.14048,
-0.136823,
-0.133483,
-0.130337,
-0.126952,
-0.122752,
-0.11736,
-0.110765,
-0.103383,
-0.096025,
-0.089709,
-0.085457,
-0.08407,
-0.085781,
-0.090185,
-0.096525,
-0.103925,
-0.11151,
-0.118637,
-0.125013,
-0.130504,
-0.135036,
-0.13872,
-0.141719,
-0.14404,
-0.145656,
-0.146681,
-0.147358,
-0.148092,
-0.149398,
-0.151639,
-0.154916,
-0.159147,
-0.164109,
-0.169539,
-0.175345,
-0.18149,
-0.187663,
-0.19337,
-0.198272,
-0.202149,
-0.204749,
-0.20597,
-0.206063,
-0.205657,
-0.205671,
-0.207058,
-0.210426,
-0.215774,
-0.222364,
-0.228853,
-0.233835,
-0.236392,
-0.236268,
-0.233877,
-0.230344,
-0.227184,
-0.225582,
-0.22597,
-0.228027,
-0.230827,
-0.233093,
-0.233584,
-0.23132,
-0.225695,
-0.216684,
-0.204902,
-0.191298,
-0.176844,
-0.162269,
-0.147693,
-0.132631,
-0.116448,
-0.098609,
-0.07864,
-0.056184,
-0.031222,
-0.004386,
0.022629,
0.046794,
0.064096,
0.100923,
0.104655,
0.12105,
0.073114,
-0.057412,
-0.120264,
-0.185942,
-0.248826,
-0.335332,
-0.35189,
-0.390071,
-0.42088,
-0.44635,
-0.467981,
-0.486271,
-0.500691,
-0.509967,
-0.512784,
-0.508481,
-0.497174,
-0.479677,
-0.457428,
-0.432028,
-0.404682,
-0.376278,
-0.347817,
-0.320511,
-0.29563,
-0.274386,
-0.257729,
-0.246118,
-0.239362,
-0.236625,
-0.236771,
-0.238865,
-0.242234,
-0.246211,
-0.250286,
-0.254301,
-0.258111,
-0.261142,
-0.262579,
-0.261695,
-0.258053,
-0.251738,
-0.243412,
-0.234043,
-0.224523,
-0.21537,
-0.206635,
-0.198222,
-0.190287,
-0.183158,
-0.177034,
-0.172055,
-0.168404,
-0.166054,
-0.164624,
-0.163508,
-0.161953,
-0.159216,
-0.154959,
-0.149419,
-0.142875,
-0.136375,
-0.130741,
-0.126421,
-0.123621,
-0.122384,
-0.122435,
-0.123121,
-0.123626,
-0.123144,
-0.121061,
-0.117288,
-0.112383,
-0.107244,
-0.102758,
-0.099657,
-0.098319,
-0.098626,
-0.100062,
-0.101805,
-0.102872,
-0.102557,
-0.100724,
-0.097646,
-0.093796,
-0.089738,
-0.085816,
-0.081912,
-0.077612,
-0.072519,
-0.066422,
-0.05948,
-0.052213,
-0.045163,
-0.038653,
-0.032776,
-0.027367,
-0.02198,
-0.016136,
-0.009504,
-0.001953,
0.006319,
0.014772,
0.02282,
0.03004,
0.036265,
0.041817,
0.047525,
0.054219,
0.062255,
0.071504,
0.081505,
0.091614,
0.101259,
0.110118,
0.118174,
0.125774,
0.133355,
0.140936,
0.148155,
0.154756,
0.160625,
0.165562,
0.169481,
0.172673,
0.175604,
0.178642,
0.181957,
0.185464,
0.188897,
0.191851,
0.193706,
0.193841,
0.192049,
0.188215,
0.182442,
0.175104,
0.16681,
0.158456,
0.150844,
0.144596,
0.140168,
0.137834,
0.137658,
0.139306,
0.141972,
0.14461,
0.146012,
0.144766,
0.139655,
0.130282,
0.117161,
0.101552,
0.085414,
0.070943,
0.059779,
0.052591,
0.049205,
0.048822,
0.050307,
0.052518,
0.054373,
0.054839,
0.053157,
0.049102,
0.043068,
0.036032,
0.029237,
0.023671,
0.019917,
0.018274,
0.018606,
0.02014,
0.021696,
0.022103,
0.020506,
0.016656,
0.011066,
0.004804,
-0.000979,
-0.005485,
-0.008478,
-0.010144,
-0.010761,
-0.010603,
-0.009952,
-0.008832,
-0.0069,
-0.003846,
0.000357,
0.005581,
0.011432,
0.017102,
0.021711,
0.024704,
0.025817,
0.025012,
0.022556,
0.018942,
0.014693,
0.010337,
0.006443,
0.003608,
0.002449,
0.003472,
0.006889,
0.012603,
0.020188,
0.028781,
0.037275,
0.044724,
0.050456,
0.054058,
0.055544,
0.055277,
0.053667,
0.051135,
0.048299,
0.04585,
0.044325,
0.044034,
0.045016,
0.047036,
0.049713,
0.052641,
0.055484,
0.058049,
0.060284,
0.062174,
0.063765,
0.065235,
0.066726,
0.068173,
0.069427,
0.070292,
0.070374,
0.069323,
0.067258,
0.064713,
0.062303,
0.060604,
0.06013,
0.061179,
0.063604,
0.066741,
0.069602,
0.071269,
0.071186,
0.06922,
0.065723,
0.06157,
0.057762,
0.054972,
0.053545,
0.053624,
0.054967,
0.056856,
0.058467,
0.059286,
0.059228,
0.058565,
0.057758,
0.057307,
0.057705,
0.059412,
0.062709,
0.067606,
0.073779,
0.080446,
0.086499,
0.090982,
0.09332,
0.093275,
0.091043,
0.087367,
0.083329,
0.079889,
0.07753,
0.076146,
0.075341,
0.074882,
0.074848,
0.075471,
0.077085,
0.080044,
0.084402,
0.089103,
0.093497,
0.096742,
0.097708,
0.095776,
0.091098,
0.084532,
0.077467,
0.071451,
0.067636,
0.066547,
0.068246,
0.072301,
0.077628,
0.082872,
0.087088,
0.09001,
0.091883,
0.093172,
0.094226,
0.095173,
0.095925,
0.096061,
0.094832,
0.091534,
0.085912,
0.078354,
0.069924,
0.0621,
0.056151,
0.052669,
0.051587,
0.052372,
0.054323,
0.056894,
0.0597,
0.062346,
0.064548,
0.066282,
0.067628,
0.068685,
0.06967,
0.0709,
0.072661,
0.075154,
0.078321,
0.081624,
0.084243,
0.0855,
0.085067,
0.083059,
0.080119,
0.077156,
0.074912,
0.073826,
0.07408,
0.07553,
0.077762,
0.080267,
0.08254,
0.0842,
0.085154,
0.085507,
0.085324,
0.08461,
0.083263,
0.081012,
0.077567,
0.072799,
0.066687,
0.059361,
0.051371,
0.043749,
0.037802,
0.034842,
0.035728,
0.040364,
0.047655,
0.0559,
0.063304,
0.068538,
0.07112,
0.071283,
0.069657,
0.067131,
0.064591,
0.062475,
0.060721,
0.059061,
0.057204,
0.055007,
0.052661,
0.050495,
0.048622,
0.04692,
0.045249,
0.043537,
0.041898,
0.040792,
0.040919,
0.042875,
0.046847,
0.052499,
0.059044,
0.065508,
0.070878,
0.074083,
0.074323,
0.071443,
0.065795,
0.058043,
0.049243,
0.040685,
0.03347,
0.028304,
0.025496,
0.024956,
0.026222,
0.028558,
0.03103,
0.032728,
0.033198,
0.032614,
0.031612,
0.031183,
0.032389,
0.035889,
0.04179,
0.049772,
0.059059,
0.06847,
0.076722,
0.082729,
0.085777,
0.085709,
0.082932,
0.078215,
0.072578,
0.067171,
0.062893,
0.060258,
0.059602,
0.060977,
0.063815,
0.067138,
0.070117,
0.072224,
0.073174,
0.073002,
0.072034,
0.07069,
0.069256,
0.067705,
0.065745,
0.063075,
0.059449,
0.054596,
0.048317,
0.040626,
0.031632,
0.021426,
0.010204,
-0.001748,
-0.014187,
-0.026746,
-0.038794,
-0.049573,
-0.058256,
-0.063948,
-0.065645,
-0.063416,
-0.057755,
-0.049709,
-0.040996,
-0.03364,
-0.029426,
-0.029497,
-0.034006,
-0.041962,
-0.051634,
-0.061247,
-0.069379,
-0.07509,
-0.078025,
-0.078425,
-0.077033,
-0.074807,
-0.07237,
-0.06969,
-0.066358,
-0.061991,
-0.05635,
-0.049485,
-0.041844,
-0.033875,
-0.025455,
-0.015904,
-0.004478,
0.009265,
0.025418,
0.043956,
0.064928,
0.088307,
0.113654,
0.140031,
0.165878,
0.188684,
0.20507,
0.24459,
0.291254,
0.270713,
0.183183,
0.096087,
0.037818,
-0.023244,
-0.082121,
-0.135726,
-0.183092,
-0.22473,
-0.261793,
-0.295219,
-0.324943,
-0.349841,
-0.368281,
-0.378565,
-0.379316,
-0.370068,
-0.351657,
-0.325988,
-0.295393,
-0.262232,
-0.228858,
-0.197565,
-0.170313,
-0.148312,
-0.131866,
-0.120504,
-0.113015,
-0.107468,
-0.10175,
-0.094364,
-0.084874,
-0.073863,
-0.062742,
-0.053373,
-0.04732,
-0.045192,
-0.046501,
-0.050067,
-0.054749,
-0.059926,
-0.065225,
-0.070144,
-0.074108,
-0.076563,
-0.076922,
-0.074653,
-0.069545,
-0.061863,
-0.05243,
-0.042539,
-0.03348,
-0.026094,
-0.020648,
-0.016757,
-0.01348,
-0.009893,
-0.005638,
-0.00086,
0.004028,
0.008511,
0.012177,
0.014729,
0.015797,
0.015049,
0.012554,
0.008932,
0.005213,
0.002582,
0.001992,
0.003798,
0.007722,
0.012955,
0.018333,
0.02278,
0.025716,
0.027097,
0.02736,
0.027388,
0.02817,
0.030336,
0.034023,
0.038911,
0.044237,
0.049218,
0.05352,
0.057165,
0.060286,
0.063167,
0.066259,
0.070039,
0.07494,
0.081267,
0.088913,
0.097188,
0.105033,
0.111438,
0.115885,
0.118523,
0.119906,
0.120778,
0.122157,
0.125137,
0.130356,
0.137822,
0.147097,
0.157329,
0.167372,
0.176314,
0.183804,
0.189873,
0.194756,
0.198854,
0.202641,
0.206555,
0.21082,
0.215222,
0.219249,
0.222469,
0.224597,
0.2254,
0.224884,
0.223432,
0.221644,
0.220159,
0.219552,
0.220054,
0.221366,
0.22291,
0.224217,
0.225137,
0.225924,
0.227021,
0.228654,
0.23076,
0.233056,
0.23492,
0.235379,
0.233472,
0.22865,
0.220931,
0.211001,
0.200132,
0.189819,
0.181386,
0.175684,
0.172808,
0.172087,
0.172394,
0.172389,
0.170706,
0.166307,
0.158686,
0.147662,
0.133359,
0.116518,
0.098405,
0.080365,
0.063606,
0.049069,
0.03717,
0.027778,
0.020437,
0.014541,
0.009354,
0.004,
-0.002449,
-0.010586,
-0.020272,
-0.030831,
-0.041464,
-0.051198,
-0.058854,
-0.063516,
-0.06482,
-0.062745,
-0.057552,
-0.049934,
-0.040897,
-0.031534,
-0.022942,
-0.016176,
-0.012188,
-0.011734,
-0.015174,
-0.022355,
-0.032749,
-0.045445,
-0.058992,
-0.071758,
-0.082544,
-0.090653,
-0.095742,
-0.097949,
-0.097905,
-0.096371,
-0.093971,
-0.091231,
-0.088574,
-0.086274,
-0.084529,
-0.083515,
-0.083452,
-0.084675,
-0.087373,
-0.091323,
-0.096084,
-0.101221,
-0.106133,
-0.109999,
-0.112078,
-0.111943,
-0.109557,
-0.105408,
-0.100372,
-0.095285,
-0.090812,
-0.087511,
-0.085768,
-0.085768,
-0.087478,
-0.090418,
-0.093603,
-0.095966,
-0.096777,
-0.09569,
-0.092768,
-0.088537,
-0.083779,
-0.079361,
-0.076186,
-0.074976,
-0.076046,
-0.07928,
-0.084176,
-0.090007,
-0.096161,
-0.102372,
-0.108567,
-0.114733,
-0.120947,
-0.127181,
-0.133053,
-0.137949,
-0.141234,
-0.142402,
-0.14133,
-0.138398,
-0.134258,
-0.129632,
-0.125419,
-0.122658,
-0.122211,
-0.124523,
-0.129503,
-0.136397,
-0.143985,
-0.15096,
-0.156123,
-0.158613,
-0.158111,
-0.154782,
-0.149251,
-0.142702,
-0.136653,
-0.132392,
-0.130652,
-0.13149,
-0.134289,
-0.138261,
-0.142369,
-0.145781,
-0.147895,
-0.148614,
-0.148441,
-0.148106,
-0.14814,
-0.148658,
-0.149283,
-0.149228,
-0.147573,
-0.143581,
-0.137067,
-0.128653,
-0.119496,
-0.110702,
-0.10309,
-0.097147,
-0.092826,
-0.089597,
-0.086952,
-0.084701,
-0.082751,
-0.080988,
-0.079413,
-0.078185,
-0.077543,
-0.077667,
-0.078534,
-0.080104,
-0.08248,
-0.085544,
-0.088638,
-0.090894,
-0.091675,
-0.090649,
-0.08777,
-0.083339,
-0.077932,
-0.072137,
-0.066467,
-0.061357,
-0.057171,
-0.054183,
-0.052312,
-0.050948,
-0.049415,
-0.04745,
-0.045036,
-0.042261,
-0.039509,
-0.037469,
-0.036715,
-0.037366,
-0.039091,
-0.041189,
-0.042754,
-0.043101,
-0.042171,
-0.040616,
-0.039503,
-0.039634,
-0.04108,
-0.043323,
-0.04551,
-0.046599,
-0.045766,
-0.042934,
-0.038862,
-0.034731,
-0.031669,
-0.030485,
-0.031612,
-0.035159,
-0.040868,
-0.048119,
-0.056241,
-0.06473,
-0.072961,
-0.079945,
-0.084609,
-0.086223,
-0.084515,
-0.079704,
-0.072627,
-0.064699,
-0.057479,
-0.052027,
-0.048579,
-0.046694,
-0.045631,
-0.044687,
-0.043574,
-0.042705,
-0.042906,
-0.044693,
-0.04802,
-0.052602,
-0.058045,
-0.063692,
-0.068809,
-0.072996,
-0.076193,
-0.078504,
-0.080214,
-0.081686,
-0.083142,
-0.084571,
-0.085876,
-0.087178,
-0.08888,
-0.091219,
-0.09381,
-0.09587,
-0.096824,
-0.096491,
-0.094941,
-0.0924,
-0.089045,
-0.084924,
-0.080253,
-0.075616,
-0.071821,
-0.069698,
-0.069886,
-0.072593,
-0.077531,
-0.084023,
-0.091012,
-0.09709,
-0.100899,
-0.101522,
-0.098602,
-0.09244,
-0.08399,
-0.0745,
-0.065194,
-0.057144,
-0.051121,
-0.047525,
-0.046521,
-0.048017,
-0.051463,
-0.055905,
-0.060264,
-0.063536,
-0.065045,
-0.064725,
-0.062958,
-0.060229,
-0.057123,
-0.05444,
-0.053013,
-0.0535,
-0.056262,
-0.061137,
-0.067413,
-0.074135,
-0.080321,
-0.08508,
-0.087814,
-0.088133,
-0.08569,
-0.080448,
-0.072908,
-0.063874,
-0.054225,
-0.045071,
-0.03774,
-0.033297,
-0.032168,
-0.0341,
-0.038248,
-0.043453,
-0.048511,
-0.052289,
-0.053955,
-0.053223,
-0.05028,
-0.045649,
-0.040216,
-0.035065,
-0.031114,
-0.029034,
-0.029333,
-0.032132,
-0.036909,
-0.042634,
-0.048034,
-0.051957,
-0.053909,
-0.054264,
-0.053958,
-0.054122,
-0.055768,
-0.059297,
-0.06421,
-0.069299,
-0.072891,
-0.073184,
-0.068968,
-0.060195,
-0.047796,
-0.033199,
-0.017881,
-0.002974,
0.010904,
0.023649,
0.035817,
0.048638,
0.063616,
0.082186,
0.105552,
0.134176,
0.167085,
0.20164,
0.233636,
0.257745,
0.313929,
0.356068,
0.328939,
0.231343,
0.131487,
0.062836,
-0.008502,
-0.077027,
-0.139099,
-0.193346,
-0.240161,
-0.280657,
-0.315676,
-0.345112,
-0.367902,
-0.382749,
-0.388807,
-0.385743,
-0.373804,
-0.354211,
-0.329129,
-0.300942,
-0.271661,
-0.242782,
-0.215335,
-0.190004,
-0.167293,
-0.147527,
-0.130745,
-0.11662,
-0.104473,
-0.093526,
-0.083467,
-0.074652,
-0.067655,
-0.062853,
-0.0603,
-0.059613,
-0.060044,
-0.060778,
-0.061019,
-0.059883,
-0.056587,
-0.050797,
-0.042808,
-0.033489,
-0.023978,
-0.015181,
-0.007589,
-0.00154,
0.002743,
0.005377,
0.006694,
0.007014,
0.006784,
0.006521,
0.006389,
0.006076,
0.005191,
0.003683,
0.001797,
-0.000241,
-0.002384,
-0.004499,
-0.006043,
-0.006335,
-0.005045,
-0.002158,
0.002077,
0.006546,
0.01032,
0.01246,
0.012617,
0.010847,
0.007498,
0.003404,
-0.000092,
-0.001478,
0.000363,
0.005705,
0.01405,
0.024466,
0.035682,
0.046274,
0.055164,
0.061809,
0.065952,
0.067634,
0.067493,
0.066642,
0.066267,
0.067399,
0.070806,
0.076887,
0.085607,
0.096423,
0.108277,
0.11994,
0.130449,
0.1393,
0.146581,
0.153007,
0.159617,
0.167406,
0.177243,
0.189767,
0.205194,
0.223359,
0.243834,
0.26591,
0.28871,
0.311347,
0.332739,
0.351518,
0.36651,
0.377249,
0.384007,
0.387656,
0.389599,
0.391533,
0.394989,
0.400913,
0.409453,
0.420026,
0.431579,
0.442796,
0.452346,
0.459323,
0.463548,
0.46546,
0.465846,
0.465705,
0.465919,
0.466828,
0.468169,
0.469256,
0.469188,
0.467221,
0.463095,
0.457015,
0.44947,
0.441107,
0.432555,
0.424163,
0.415868,
0.407318,
0.398209,
0.388688,
0.379396,
0.371018,
0.363942,
0.358273,
0.353734,
0.349535,
0.344654,
0.33824,
0.329724,
0.318899,
0.306078,
0.291961,
0.277193,
0.262159,
0.247047,
0.231995,
0.217353,
0.203837,
0.192328,
0.183498,
0.17753,
0.174124,
0.1728,
0.173085,
0.17435,
0.175736,
0.176481,
0.176072,
0.173945,
0.169442,
0.162125,
0.151887,
0.139011,
0.124441,
0.10979,
0.096888,
0.08729,
0.081834,
0.080333,
0.081801,
0.085049,
0.089019,
0.09279,
0.095676,
0.097327,
0.097663,
0.096809,
0.095034,
0.092699,
0.090268,
0.088267,
0.087071,
0.086884,
0.087917,
0.090252,
0.093536,
0.097084,
0.100187,
0.102216,
0.102739,
0.101591,
0.098708,
0.094068,
0.088009,
0.081322,
0.074905,
0.069508,
0.065739,
0.063975,
0.064288,
0.066457,
0.069809,
0.073148,
0.075068,
0.074408,
0.070658,
0.064245,
0.056369,
0.048471,
0.041897,
0.037727,
0.036379,
0.037272,
0.039041,
0.04011,
0.039299,
0.036386,
0.032202,
0.028064,
0.02514,
0.024075,
0.024733,
0.026331,
0.02796,
0.028936,
0.028821,
0.027582,
0.02578,
0.024294,
0.023835,
0.024701,
0.0267,
0.029282,
0.031887,
0.034164,
0.035875,
0.036726,
0.036342,
0.034387,
0.030757,
0.02572,
0.019794,
0.013585,
0.007807,
0.003175,
0.000065,
-0.001571,
-0.002111,
-0.002253,
-0.002844,
-0.00449,
-0.007264,
-0.0107,
-0.014078,
-0.01695,
-0.019476,
-0.022149,
-0.025276,
-0.028915,
-0.032998,
-0.037216,
-0.041058,
-0.044057,
-0.045913,
-0.046596,
-0.046396,
-0.045691,
-0.04478,
-0.044018,
-0.043867,
-0.044605,
-0.046127,
-0.048078,
-0.049987,
-0.051349,
-0.051756,
-0.050935,
-0.048882,
-0.045988,
-0.042793,
-0.039751,
-0.037374,
-0.03622,
-0.036385,
-0.037252,
-0.038027,
-0.038354,
-0.03844,
-0.038934,
-0.040584,
-0.043822,
-0.048652,
-0.054699,
-0.06127,
-0.067537,
